sleeping.category,p20,urban,povcal_year,iso3,value,total,percentage,demographic
5 people per room or more,P20,Rural,2012,DOM,61729.7412474252,338885.028341483,0.182155409902683,P20 Rural
5 people per room or more,P20,Urban,2012,DOM,15957.523470266,104641.158579338,0.152497580176992,P20 Urban
5 people per room or more,Not P20,Rural,2013,DOM,730031.152109206,6117341.40759208,0.119337977638976,Not P20 Rural
5 people per room or more,Not P20,Urban,2013,DOM,879648.390940961,11188279.0457606,0.0786223142400328,Not P20 Urban
5 people per room or more,P20,Rural,2013,DOM,453784.608060607,1487748.82162016,0.305014261457412,P20 Rural
5 people per room or more,P20,Urban,2013,DOM,107448.749439454,369458.355318055,0.290827769606009,P20 Urban
5 people per room or more,Not P20,Rural,2014,DOM,770414.196726197,6275143.81520857,0.122772357003039,Not P20 Rural
5 people per room or more,Not P20,Urban,2014,DOM,895019.615568466,11347605.6325723,0.078872992642553,Not P20 Urban
5 people per room or more,P20,Rural,2014,DOM,428210.035677738,1443653.26697685,0.296615569314958,P20 Rural
5 people per room or more,P20,Urban,2014,DOM,97602.7030182884,327088.95648369,0.298398038464974,P20 Urban
5 people per room or more,Not P20,Rural,2015,DOM,824018.062463514,6419181.77756773,0.128368083506079,Not P20 Rural
5 people per room or more,Not P20,Urban,2015,DOM,933088.827598397,11519352.2317746,0.0810018487866526,Not P20 Urban
5 people per room or more,P20,Rural,2015,DOM,444848.291567152,1393381.43020155,0.319258088219826,P20 Rural
5 people per room or more,P20,Urban,2015,DOM,91202.7063042326,291388.082262409,0.312993948126197,P20 Urban
5 people per room or more,Not P20,Rural,2016,DOM,868157.179090605,6626501.29784905,0.131012904105581,Not P20 Rural
5 people per room or more,Not P20,Urban,2016,DOM,968470.740858778,11793998.7391916,0.0821155540436458,Not P20 Urban
5 people per room or more,P20,Rural,2016,DOM,459090.62886473,1253670.14378829,0.366197305678404,P20 Rural
5 people per room or more,P20,Urban,2016,DOM,65493.9227566579,199630.265694916,0.328076118762216,P20 Urban
5 people per room or more,Not P20,Rural,2017,DOM,921352.763416374,6857779.99451572,0.134351461282397,Not P20 Rural
5 people per room or more,Not P20,Urban,2017,DOM,1004871.11213347,12099019.3466833,0.0830539305161898,Not P20 Urban
5 people per room or more,P20,Rural,2017,DOM,340897.562104553,1029514.26994811,0.33112465951709,P20 Rural
5 people per room or more,P20,Urban,2017,DOM,18352.6521978836,96371.5856545303,0.190436341513293,P20 Urban
5 people per room or more,Not P20,Rural,2018,DOM,964836.406594848,7075634.59286949,0.136360406113561,Not P20 Rural
5 people per room or more,Not P20,Urban,2018,DOM,1038563.11463206,12410736.9299711,0.0836826306521733,Not P20 Urban
5 people per room or more,P20,Rural,2018,DOM,239205.833646773,752701.875973049,0.317796250125644,P20 Rural
5 people per room or more,P20,Urban,2018,DOM,13940.7145592717,72503.0106568025,0.192277733475937,P20 Urban
5 people per room or more,Not P20,Rural,2000,EGY,2730799.16262077,46889260.1839029,0.058239331392954,Not P20 Rural
5 people per room or more,Not P20,Urban,2000,EGY,804233.306217576,21390201.8834524,0.0375982101805096,Not P20 Urban
5 people per room or more,P20,Rural,2000,EGY,19984.419149034,416963.740025931,0.0479284341314454,P20 Rural
5 people per room or more,P20,Urban,2000,EGY,9914.16171573767,122953.168492107,0.0806336415508811,P20 Urban
5 people per room or more,Not P20,Rural,2001,EGY,2783212.01976545,47706013.0817153,0.0583409058937309,Not P20 Rural
5 people per room or more,Not P20,Urban,2001,EGY,819669.141253252,21789351.3993288,0.0376178770185192,Not P20 Urban
5 people per room or more,P20,Rural,2001,EGY,20367.9847075397,508170.09110961,0.0400810379514178,P20 Rural
5 people per room or more,P20,Urban,2001,EGY,10104.4465044651,136710.591325418,0.073911219361293,P20 Urban
5 people per room or more,Not P20,Rural,2002,EGY,2836072.47501346,48459036.225278,0.0585251522921139,Not P20 Rural
5 people per room or more,Not P20,Urban,2002,EGY,835236.79605342,22195730.0804612,0.0376305169068837,Not P20 Urban
5 people per room or more,P20,Rural,2002,EGY,20754.8258595896,670860.035097154,0.0309376394087685,P20 Rural
5 people per room or more,P20,Urban,2002,EGY,10296.3562973454,146765.013525135,0.0701553868325847,P20 Urban
5 people per room or more,Not P20,Rural,2003,EGY,2816865.29690936,49053530.3501264,0.0574243133328751,Not P20 Rural
5 people per room or more,Not P20,Urban,2003,EGY,850905.775175314,22610916.7146043,0.0376325199864947,Not P20 Urban
5 people per room or more,P20,Rural,2003,EGY,93555.8680555817,998039.048216225,0.0937396870621368,P20 Rural
5 people per room or more,P20,Urban,2003,EGY,10489.5151627318,150721.897499074,0.0695951639196704,P20 Urban
5 people per room or more,Not P20,Rural,2004,EGY,2847013.095126,49411673.2865474,0.057618228765815,Not P20 Rural
5 people per room or more,Not P20,Urban,2004,EGY,866632.263327595,23028455.5197448,0.0376331040778891,Not P20 Urban
5 people per room or more,P20,Rural,2004,EGY,117198.636672898,1564952.01823091,0.0748896038393461,P20 Rural
5 people per room or more,P20,Urban,2004,EGY,10683.3829689479,153864.970896756,0.0694334968296099,P20 Urban
5 people per room or more,Not P20,Rural,2005,EGY,2857248.41883341,49747471.9069386,0.0574350476377653,Not P20 Rural
5 people per room or more,Not P20,Urban,2005,EGY,882423.247588722,23428366.8328388,0.0376647358257963,Not P20 Urban
5 people per room or more,P20,Rural,2005,EGY,160974.481005502,2158003.06330479,0.0745941855888672,P20 Rural
5 people per room or more,P20,Urban,2005,EGY,10878.0458489917,176360.800364581,0.0616806332614965,P20 Urban
5 people per room or more,Not P20,Rural,2006,EGY,2900640.6437803,50327606.0897995,0.0576351801554934,Not P20 Rural
5 people per room or more,Not P20,Urban,2006,EGY,898197.850772929,23845589.8342277,0.0376672523941373,Not P20 Urban
5 people per room or more,P20,Rural,2006,EGY,171537.3945894,2505754.98609754,0.0684573693522015,P20 Rural
5 people per room or more,P20,Urban,2006,EGY,11072.5067918061,181106.749479381,0.0611380129323495,P20 Urban
5 people per room or more,Not P20,Rural,2007,EGY,2928392.16404854,50882850.699158,0.0575516529402508,Not P20 Rural
5 people per room or more,Not P20,Urban,2007,EGY,914070.238003319,24263706.4119528,0.0376723251791833,Not P20 Urban
5 people per room or more,P20,Rural,2007,EGY,198075.471455854,2884148.28842859,0.0686772841225074,P20 Rural
5 people per room or more,P20,Urban,2007,EGY,11268.1731644872,187574.835050416,0.0600729472130873,P20 Urban
5 people per room or more,Not P20,Rural,2008,EGY,2979240.49629504,51481791.9052287,0.057869790192607,Not P20 Rural
5 people per room or more,Not P20,Urban,2008,EGY,917725.348576672,24676080.4594775,0.0371908881592334,Not P20 Urban
5 people per room or more,P20,Rural,2008,EGY,203334.698094679,3250109.14228172,0.0625624215043835,P20 Rural
5 people per room or more,P20,Urban,2008,EGY,24219.1770456267,214003.251625537,0.113172004918904,P20 Urban
5 people per room or more,Not P20,Rural,2009,EGY,3044232.98521322,52796377.5106308,0.0576598836653186,Not P20 Rural
5 people per room or more,Not P20,Urban,2009,EGY,947985.283158625,25163970.5977707,0.0376723251791833,Not P20 Urban
5 people per room or more,P20,Rural,2009,EGY,198236.995216389,2965555.91712809,0.0668464870520351,P20 Rural
5 people per room or more,P20,Urban,2009,EGY,11686.2598560813,194534.4851257,0.0600729472130873,P20 Urban
5 people per room or more,Not P20,Rural,2010,EGY,3131067.70476446,54215932.4689581,0.0577518002951841,Not P20 Rural
5 people per room or more,Not P20,Urban,2010,EGY,966988.699423797,25673582.41662,0.0376647358257962,Not P20 Urban
5 people per room or more,P20,Rural,2010,EGY,176401.18214619,2663810.75131972,0.0662213642837789,P20 Rural
5 people per room or more,P20,Urban,2010,EGY,11920.5238943247,193262.021869772,0.0616806332614965,P20 Urban
5 people per room or more,Not P20,Rural,2011,EGY,3171595.14053803,55019609.7932791,0.0576448134120619,Not P20 Rural
5 people per room or more,Not P20,Urban,2011,EGY,987646.324040101,26217344.3987294,0.0376714860597387,Not P20 Urban
5 people per room or more,P20,Rural,2011,EGY,206530.674149148,3075246.26587318,0.0671590683455414,P20 Rural
5 people per room or more,P20,Urban,2011,EGY,12175.1801358975,202089.292082561,0.060246537609343,P20 Urban
5 people per room or more,Not P20,Rural,2012,EGY,3242621.41706464,56320256.5579484,0.0575746918646984,Not P20 Rural
5 people per room or more,Not P20,Urban,2012,EGY,1009764.16626566,26804468.6281926,0.0376714860597387,Not P20 Urban
5 people per room or more,P20,Rural,2012,EGY,211155.824624961,3075604.55651201,0.0686550630112307,P20 Rural
5 people per room or more,P20,Urban,2012,EGY,12447.8371658067,206614.980042875,0.060246537609343,P20 Urban
5 people per room or more,Not P20,Rural,2013,EGY,3283237.86734915,56688634.7711388,0.0579170389374187,Not P20 Rural
5 people per room or more,Not P20,Urban,2013,EGY,1018774.15461144,27380841.0800693,0.0372075551526069,Not P20 Urban
5 people per room or more,P20,Rural,2013,EGY,249763.981385172,4069680.6730555,0.0613718867523949,P20 Rural
5 people per room or more,P20,Urban,2013,EGY,26885.8996412279,249837.347103522,0.10761361322848,P20 Urban
5 people per room or more,Not P20,Rural,2014,EGY,3334831.04656062,57458480.0613283,0.0580389708011975,Not P20 Rural
5 people per room or more,Not P20,Urban,2014,EGY,1016004.05416975,27948382.7520011,0.0363528746255275,Not P20 Urban
5 people per room or more,P20,Rural,2014,EGY,278898.614610581,4688140.88146519,0.0594902375295977,P20 Rural
5 people per room or more,P20,Urban,2014,EGY,53548.9535391082,313646.668200898,0.170730184529838,P20 Urban
5 people per room or more,Not P20,Rural,2015,EGY,3243968.98817635,57998957.5254085,0.0559315050922289,Not P20 Rural
5 people per room or more,Not P20,Urban,2015,EGY,1038676.93571466,28567482.8676539,0.0363587138750232,Not P20 Urban
5 people per room or more,P20,Rural,2015,EGY,450403.721816132,5534511.20531381,0.0813809395459692,P20 Rural
5 people per room or more,P20,Urban,2015,EGY,54743.9380231394,325234.631629088,0.16832136771207,P20 Urban
5 people per room or more,Not P20,Rural,2016,EGY,3097390.93272256,57111830.6505854,0.0542337882963801,Not P20 Rural
5 people per room or more,Not P20,Urban,2016,EGY,1014853.17542443,29026955.8303344,0.0349624390982077,Not P20 Urban
5 people per room or more,P20,Rural,2016,EGY,677090.587518283,7799298.37337249,0.086814294710141,P20 Rural
5 people per room or more,P20,Urban,2016,EGY,102277.446130344,492271.608633076,0.207766290675069,P20 Urban
5 people per room or more,Not P20,Rural,2017,EGY,2745679.96973627,55401058.9894636,0.0495600629269281,Not P20 Rural
5 people per room or more,Not P20,Urban,2017,EGY,985451.754198947,29454633.0682431,0.0334565958406532,Not P20 Urban
5 people per room or more,P20,Rural,2017,EGY,1108550.52501754,10881542.1019502,0.101874395617039,P20 Rural
5 people per room or more,P20,Urban,2017,EGY,155282.114845126,688290.12974418,0.225605610388224,P20 Urban
5 people per room or more,Not P20,Rural,2018,EGY,2119149.20035801,52200516.2845081,0.0405963264579228,Not P20 Rural
5 people per room or more,Not P20,Urban,2018,EGY,993773.199845809,29859416.0583423,0.0332817359155341,Not P20 Urban
5 people per room or more,P20,Rural,2018,EGY,1814250.03178726,15443578.325929,0.117476014528396,P20 Rural
5 people per room or more,P20,Urban,2018,EGY,170392.184317771,902665.016715567,0.188765689555312,P20 Urban
5 people per room or more,Not P20,Rural,2000,ETH,10217875.563524,25195834.5380508,0.405538286421628,Not P20 Rural
5 people per room or more,Not P20,Urban,2000,ETH,1630527.64223098,6729841.84060063,0.242283203803413,Not P20 Urban
5 people per room or more,P20,Rural,2000,ETH,21252801.9241646,33696060.7315595,0.630720667720646,P20 Rural
5 people per room or more,P20,Urban,2000,ETH,327389.273975472,603066.889789074,0.542873899261787,P20 Urban
5 people per room or more,Not P20,Rural,2001,ETH,11159650.5137239,27414007.9723587,0.407078400392096,Not P20 Rural
5 people per room or more,Not P20,Urban,2001,ETH,1679074.06515672,6939177.22747731,0.241970194752776,Not P20 Urban
5 people per room or more,P20,Rural,2001,ETH,21230376.9294671,33198290.7209386,0.639502108946737,P20 Rural
5 people per room or more,P20,Urban,2001,ETH,336039.294643811,607947.079225442,0.552744319574565,P20 Urban
5 people per room or more,Not P20,Rural,2002,ETH,12532623.6290447,29999707.7704846,0.417758190343942,Not P20 Rural
5 people per room or more,Not P20,Urban,2002,ETH,1740727.01554877,7181461.17893877,0.242391760141214,Not P20 Urban
5 people per room or more,P20,Rural,2002,ETH,20799587.126507,32375722.9995857,0.64244394254217,P20 Rural
5 people per room or more,P20,Urban,2002,ETH,333003.342445083,585199.050990939,0.569042861366907,P20 Urban
5 people per room or more,Not P20,Rural,2003,ETH,13571952.6897809,32111975.2305822,0.422644592627098,Not P20 Rural
5 people per room or more,Not P20,Urban,2003,ETH,1791068.43702067,7389723.4328114,0.24237286460114,Not P20 Urban
5 people per room or more,P20,Rural,2003,ETH,20724217.8683403,32067338.5273659,0.646271839824015,P20 Rural
5 people per room or more,P20,Urban,2003,ETH,342633.72185773,601546.80924056,0.56958779698341,P20 Urban
5 people per room or more,Not P20,Rural,2004,ETH,14520406.4722192,34011817.2353244,0.426922394994478,Not P20 Rural
5 people per room or more,Not P20,Urban,2004,ETH,1845188.72534611,7625703.18017888,0.241969649453734,Not P20 Urban
5 people per room or more,P20,Rural,2004,ETH,20758935.671257,32007331.0180658,0.648568156449537,P20 Rural
5 people per room or more,P20,Urban,2004,ETH,349680.476385218,594653.566430893,0.588040661193706,P20 Urban
5 people per room or more,Not P20,Rural,2005,ETH,15587762.4278053,36271380.6345028,0.429753766058125,Not P20 Rural
5 people per room or more,Not P20,Urban,2005,ETH,1897552.41874212,7854352.85099799,0.241592458951092,Not P20 Urban
5 people per room or more,P20,Rural,2005,ETH,20692754.6252278,31621292.2019936,0.65439307454751,P20 Rural
5 people per room or more,P20,Urban,2005,ETH,359603.884761004,599285.312505641,0.60005456041878,P20 Urban
5 people per room or more,Not P20,Rural,2006,ETH,15535461.8897491,36322748.6856989,0.42770611949491,Not P20 Rural
5 people per room or more,Not P20,Urban,2006,ETH,1950813.08762186,8062222.23335024,0.241969649453734,Not P20 Urban
5 people per room or more,P20,Rural,2006,ETH,21763379.920198,33475541.6882049,0.650127789503891,P20 Rural
5 people per room or more,P20,Urban,2006,ETH,369697.278358436,628693.392745938,0.588040661193706,P20 Urban
5 people per room or more,Not P20,Rural,2007,ETH,15519589.686675,36491515.5256296,0.42529309794697,Not P20 Rural
5 people per room or more,Not P20,Urban,2007,ETH,2004863.24353329,8263200.31701962,0.242625516339462,Not P20 Urban
5 people per room or more,P20,Rural,2007,ETH,22817653.0696428,35249961.4798757,0.64731001430085,P20 Rural
5 people per room or more,P20,Urban,2007,ETH,380250.205094304,669670.677475084,0.567816716311953,P20 Urban
5 people per room or more,Not P20,Rural,2008,ETH,15497635.3456036,36790721.8580664,0.421237599125979,Not P20 Rural
5 people per room or more,Not P20,Urban,2008,ETH,2057744.90372821,8489997.04283947,0.24237286460114,Not P20 Urban
5 people per room or more,P20,Rural,2008,ETH,23904974.138577,36944403.5455572,0.647052647882083,P20 Rural
5 people per room or more,P20,Urban,2008,ETH,393649.276836671,691112.553536915,0.56958779698341,P20 Urban
5 people per room or more,Not P20,Rural,2009,ETH,14789739.899653,35905875.3935603,0.411903058692884,Not P20 Rural
5 people per room or more,Not P20,Urban,2009,ETH,2105922.69701306,8703620.14460953,0.241959398735633,Not P20 Urban
5 people per room or more,P20,Rural,2009,ETH,25714252.9402006,39890297.2582316,0.644624249695065,P20 Rural
5 people per room or more,P20,Urban,2009,ETH,413992.95418568,734120.203598627,0.563930746158876,P20 Urban
5 people per room or more,Not P20,Rural,2010,ETH,14257567.0352395,34936864.3342686,0.408095211374039,Not P20 Rural
5 people per room or more,Not P20,Urban,2010,ETH,2157792.47706234,8921277.72226552,0.241870340128183,Not P20 Urban
5 people per room or more,P20,Rural,2010,ETH,27389804.8781095,42998943.2420047,0.636987860933127,P20 Rural
5 people per room or more,P20,Urban,2010,ETH,433257.366608386,782878.701461146,0.553415702585554,P20 Urban
