birth.reg,p20,povcal_year,iso3,value,total,percentage,demographic
Registered,Not P20,2000,NAM,2030179.23932136,2395597.21905074,0.847462679943261,Not P20
Registered,P20,2001,NAM,857077.105966849,1231469.92055813,0.695978920523206,P20
Registered,Not P20,2001,NAM,2047968.45322065,2415874.07944187,0.847713244099953,Not P20
Registered,P20,2002,NAM,881399.171592678,1266612.66175933,0.695871120037924,P20
Registered,Not P20,2002,NAM,2067999.06696593,2436433.33824067,0.848781304420673,Not P20
Registered,P20,2003,NAM,882034.93918355,1268014.30653455,0.695603302453366,P20
Registered,Not P20,2003,NAM,2110875.13549255,2490219.69346545,0.847666228418188,Not P20
Registered,P20,2004,NAM,881825.615172093,1268799.798687,0.69500768843488,P20
Registered,Not P20,2004,NAM,2157293.49671559,2546690.201313,0.84709694787507,Not P20
Registered,P20,2005,NAM,881037.230256501,1267601.71707595,0.695042629232815,P20
Registered,Not P20,2005,NAM,2207994.73778014,2609038.28292405,0.84628682999069,Not P20
Registered,P20,2006,NAM,878636.971427432,1267158.2770822,0.693391652265108,P20
Registered,Not P20,2006,NAM,2261319.67315287,2675475.72291781,0.845202837679548,Not P20
Registered,P20,2007,NAM,873380.920854942,1257664.63844954,0.694446591049628,P20
Registered,Not P20,2007,NAM,2321735.96515072,2755363.36155046,0.842624242431773,Not P20
Registered,P20,2008,NAM,801800.561341797,1170368.18241925,0.685084038840161,P20
Registered,Not P20,2008,NAM,2215102.44183665,2652101.01133027,0.835225518324272,Not P20
Registered,P20,2009,NAM,816896.620787397,1187389.32076008,0.687977065739886,P20
Registered,Not P20,2009,NAM,2203901.39532156,2643885.34845746,0.833584329444315,Not P20
Registered,P20,2010,NAM,829513.89914964,1204428.8104164,0.688719741653188,P20
Registered,Not P20,2010,NAM,2192927.29691991,2636055.10227188,0.83189736626899,Not P20
Registered,P20,2011,NAM,850839.985755784,1231049.29377813,0.691150216369101,P20
Registered,Not P20,2011,NAM,2175930.11547955,2617833.75687999,0.831194918226164,Not P20
Registered,P20,2012,NAM,820387.708632717,1187342.37583996,0.690944520574658,P20
Registered,Not P20,2012,NAM,2199769.92059642,2659852.18979878,0.827027129189023,Not P20
Registered,P20,2013,NAM,903807.093484443,1371735.61800798,0.658878490592045,P20
Registered,Not P20,2013,NAM,2486841.92936911,3095284.38199202,0.80342922409238,Not P20
Registered,P20,2014,NAM,884997.683439895,1339179.15963466,0.660850848127992,P20
Registered,Not P20,2014,NAM,2569603.18491176,3207680.84036534,0.801078197237073,Not P20
Registered,P20,2015,NAM,856106.466687936,1303167.94021326,0.656942547671822,P20
Registered,Not P20,2015,NAM,2662743.78396189,3326640.05978674,0.800430385045199,Not P20
Registered,P20,2016,NAM,921016.512882764,1397019.60801964,0.659272430820323,P20
Registered,Not P20,2016,NAM,2665004.38954183,3319062.39198036,0.802938925155824,Not P20
Registered,P20,2017,NAM,1000020.18661348,1512939.60687785,0.660978258528877,P20
Registered,Not P20,2017,NAM,2662186.8717887,3292266.39312215,0.808618305417282,Not P20
Registered,P20,2018,NAM,1079618.84081235,1633140.0754214,0.661069345526759,P20
Registered,Not P20,2018,NAM,2650053.9200516,3263369.9245786,0.812060532914853,Not P20
Registered,Not P20,2000,NER,7160738.49826181,9696179.54404112,0.738511334875447,Not P20
Registered,P20,2000,NER,5187391.77797782,12966934.4559589,0.40004765934434,P20
Registered,Not P20,2001,NER,7451318.01115693,10077492.054433,0.739402022934778,Not P20
Registered,P20,2001,NER,5349194.02593736,13425237.945567,0.398443144741704,P20
Registered,Not P20,2002,NER,7710753.89521657,10395665.4763826,0.741727781904318,Not P20
Registered,P20,2002,NER,5576529.62818552,13984300.5236174,0.398770722837913,P20
Registered,Not P20,2003,NER,7874119.71444236,10539546.4523472,0.747102330260975,Not P20
Registered,P20,2003,NER,5916803.1047846,14756421.5476528,0.400964629919083,P20
Registered,Not P20,2004,NER,7846332.60265772,10490448.886016,0.747950129485599,Not P20
Registered,P20,2004,NER,6395511.77715143,15761383.113984,0.405770973962123,P20
Registered,Not P20,2005,NER,7869406.86997164,10215007.9152747,0.770376972317794,Not P20
Registered,P20,2005,NER,7044158.34428248,17033926.0847253,0.413536979627917,P20
Registered,Not P20,2006,NER,8046274.50923292,10660226.1146145,0.754793981171002,Not P20
Registered,P20,2006,NER,7317858.53772297,17627715.8853856,0.415133678424549,P20
Registered,Not P20,2007,NER,3099989.34076839,4870637.04128384,0.636464863731926,Not P20
Registered,P20,2007,NER,3608264.28694456,11495460.9494239,0.313886002729224,P20
Registered,Not P20,2008,NER,3452003.40160922,5311526.18620338,0.649908007716455,Not P20
Registered,P20,2008,NER,4224210.50313975,11731057.5179359,0.360087783789419,P20
Registered,Not P20,2009,NER,3907694.41898868,6000245.16192787,0.651255792643837,Not P20
Registered,P20,2009,NER,4770478.87759199,11682997.9072671,0.408326605504623,P20
Registered,Not P20,2010,NER,4508334.70132205,6837460.96278915,0.659358016938937,Not P20
Registered,P20,2010,NER,5272130.14087613,11572149.9174836,0.455587784333039,P20
Registered,Not P20,2011,NER,4790416.05881148,6906313.34695253,0.693628542198319,Not P20
Registered,P20,2011,NER,6103499.91626352,12253949.2383422,0.498084315313293,P20
Registered,Not P20,2012,NER,9116277.72118718,15798819.8401226,0.577022702546142,Not P20
Registered,P20,2012,NER,8236704.62303658,19791562.1598774,0.41617253638192,P20
Registered,Not P20,2013,NER,9033128.64512913,15137853.8260445,0.596724525744049,Not P20
Registered,P20,2013,NER,8971628.88149579,21870656.1739555,0.410213064031411,P20
Registered,Not P20,2014,NER,9311634.33805622,15445575.4311633,0.602867428251906,Not P20
Registered,P20,2014,NER,9473453.47004571,23034738.5688368,0.411268113234077,P20
Registered,Not P20,2015,NER,9570827.10627515,15831033.5565259,0.604561102855465,Not P20
Registered,P20,2015,NER,10096891.6908264,24172292.4434742,0.417705176885374,P20
Registered,Not P20,2016,NER,9758885.90547676,16255128.6042358,0.600357348322287,Not P20
Registered,P20,2016,NER,10684809.5198959,25322547.3957642,0.421948445900952,P20
Registered,Not P20,2017,NER,10113735.9401325,16365643.6372474,0.617985834490133,Not P20
Registered,P20,2017,NER,11269323.7941196,26839300.3627526,0.419881429165683,P20
Registered,Not P20,2018,NER,10367428.0839808,16594474.3040395,0.62475182365115,Not P20
Registered,P20,2018,NER,11890868.8732035,28291421.6959605,0.420299446277077,P20
Registered,Not P20,2000,NGA,26531897.1498926,50612775.8596649,0.524213436217334,Not P20
Registered,P20,2000,NGA,11229619.1969406,71671074.1403351,0.156682724957526,P20
Registered,Not P20,2001,NGA,27870698.6799583,53825166.4830634,0.517800510449477,Not P20
Registered,P20,2001,NGA,10851252.8927518,71568879.5169364,0.15161971189145,P20
Registered,Not P20,2002,NGA,29102040.9966227,57041619.1869633,0.510189602108524,Not P20
Registered,P20,2002,NGA,10608704.3390255,71554456.8130367,0.148260567007654,P20
Registered,Not P20,2003,NGA,29624827.7755301,57751287.5799077,0.512972593633339,Not P20
Registered,P20,2003,NGA,11106371.2639516,74149343.4200924,0.149783811314802,P20
Registered,Not P20,2004,NGA,30120671.9720824,58301754.1954726,0.516634059947744,Not P20
Registered,P20,2004,NGA,11666565.8963144,77018667.8045274,0.151477118845058,P20
Registered,Not P20,2005,NGA,30673312.4206835,58881183.4765722,0.520935732089826,Not P20
Registered,P20,2005,NGA,12208503.7119231,79983832.5234279,0.152637143367032,P20
Registered,Not P20,2006,NGA,30681295.7365289,58599002.4128302,0.523580512862303,Not P20
Registered,P20,2006,NGA,13334840.879974,83939305.5871701,0.158862892499461,P20
Registered,Not P20,2007,NGA,30873216.8533161,58170247.6591478,0.530738961852452,Not P20
Registered,P20,2007,NGA,14316883.3412777,88169729.3408519,0.162378669508337,P20
Registered,Not P20,2008,NGA,31138362.1196258,57869474.3295691,0.538079228822636,Not P20
Registered,P20,2008,NGA,15265221.2263922,92400148.670431,0.165207756113462,P20
Registered,Not P20,2009,NGA,31379918.294041,57284743.5547589,0.547788404848924,Not P20
Registered,P20,2009,NGA,16275953.5173506,97040189.4452412,0.167723843187002,P20
Registered,Not P20,2010,NGA,31608666.1811883,56780305.9646829,0.556683618451242,Not P20
Registered,P20,2010,NGA,17337462.5556877,101722891.035317,0.170438161747372,P20
Registered,Not P20,2011,NGA,31531257.6842399,55340685.273007,0.569766303555688,Not P20
Registered,P20,2011,NGA,18743299.0124443,107464385.726993,0.174414052484891,P20
Registered,Not P20,2012,NGA,31874854.0793532,55382236.1430916,0.575542923131486,Not P20
Registered,P20,2012,NGA,19765749.4732113,111846530.856908,0.176722061218856,P20
Registered,Not P20,2013,NGA,32122113.3851411,55171481.9545288,0.582223138606563,Not P20
Registered,P20,2013,NGA,20919526.1602271,116594287.045471,0.179421536769367,P20
Registered,Not P20,2014,NGA,32593879.74609,55429737.6097153,0.588021541353593,Not P20
Registered,P20,2014,NGA,21880334.0649286,120975164.390285,0.180866330500194,P20
Registered,Not P20,2015,NGA,33049468.2336514,55564200.7150102,0.594797870001995,Not P20
Registered,P20,2015,NGA,22886165.9786805,125573247.28499,0.182253517158317,P20
Registered,Not P20,2016,NGA,32425726.193117,53477129.4088944,0.606347546166604,Not P20
Registered,P20,2016,NGA,24999211.7110733,132483159.591106,0.188697278870994,P20
Registered,Not P20,2017,NGA,31548253.5525974,51203416.2606516,0.616135716257694,Not P20
Registered,P20,2017,NGA,27393836.1305512,139669894.739349,0.196132718376236,P20
Registered,Not P20,2018,NGA,30346229.5070274,48803477.0050438,0.621804661661527,Not P20
Registered,P20,2018,NGA,30140312.2271567,147071262.994956,0.204936787876707,P20
Registered,Not P20,2000,NPL,17919798.800762,38329236.8727568,0.467522973657189,Not P20
Registered,P20,2000,NPL,13794773.8521439,33494093.1272434,0.411856914583053,P20
Registered,Not P20,2001,NPL,18113308.8256588,38675443.5570123,0.468341333925688,Not P20
Registered,P20,2001,NPL,14190096.2175197,34365874.4429878,0.412912415223444,P20
Registered,Not P20,2002,NPL,18193454.5095705,39025534.4327067,0.466193603086774,Not P20
Registered,P20,2002,NPL,14551773.691791,35151346.5672934,0.413974857661094,P20
Registered,Not P20,2003,NPL,18583920.560932,39677487.6759881,0.468374427148485,Not P20
Registered,P20,2003,NPL,14716914.560755,35565128.3240118,0.413801812457367,P20
Registered,Not P20,2004,NPL,18819049.8238073,40330696.175134,0.466618521586796,Not P20
Registered,P20,2004,NPL,14968550.584758,35927335.8248661,0.416634026461767,P20
Registered,Not P20,2005,NPL,19122876.3468255,40948554.470201,0.466997592326283,Not P20
Registered,P20,2005,NPL,15129110.5304113,36284945.529799,0.416952824635951,P20
Registered,Not P20,2006,NPL,20098551.1318905,43343876.4726539,0.463699898752039,Not P20
Registered,P20,2006,NPL,14365595.2052495,34856202.527346,0.412138849433733,P20
Registered,Not P20,2007,NPL,21334298.1727955,45668988.4893644,0.467150661280006,Not P20
Registered,P20,2007,NPL,13605358.537965,33362940.3226503,0.407798545523525,P20
Registered,Not P20,2008,NPL,22405666.8527873,48105969.6087718,0.465756475443783,Not P20
Registered,P20,2008,NPL,12975682.4993265,31766520.3428425,0.40847037570642,P20
Registered,Not P20,2009,NPL,24357753.7628284,52873109.3270629,0.460683210668698,Not P20
Registered,P20,2009,NPL,11291176.0318638,27623043.2853407,0.408759307047675,P20
Registered,Not P20,2010,NPL,26177069.8181044,57053377.7230287,0.458817178979018,Not P20
Registered,P20,2010,NPL,9615229.45689761,23788138.7701323,0.404202680580047,P20
Registered,Not P20,2011,NPL,24864584.7788319,53854124.7093071,0.461702514209368,Not P20
Registered,P20,2011,NPL,11160079.8925855,27135995.856256,0.411264799408961,P20
Registered,Not P20,2012,NPL,21353587.9204314,48751676.0693636,0.438007257228442,Not P20
Registered,P20,2012,NPL,5698965.26787226,16084668.1794493,0.354310403192128,P20
Registered,Not P20,2013,NPL,20977346.2323115,47432422.8445526,0.442257531331666,Not P20
Registered,P20,2013,NPL,6213052.01760662,17073288.836812,0.363904815117434,P20
Registered,Not P20,2014,NPL,21231684.0541612,47611068.6694729,0.445940085940025,Not P20
Registered,P20,2014,NPL,6065707.78357964,16575073.5379068,0.3659535971112,P20
Registered,Not P20,2015,NPL,21544876.5383885,47950729.4367041,0.449312800691137,Not P20
Registered,P20,2015,NPL,5987092.72363048,16182686.5400151,0.369969022685209,P20
Registered,Not P20,2016,NPL,21591516.1552816,47493304.5417675,0.45462231705299,Not P20
Registered,P20,2016,NPL,6372558.75914636,16942215.9930193,0.376134902410172,P20
Registered,Not P20,2017,NPL,27400884.6843745,60477112.8532853,0.453078584469596,Not P20
Registered,P20,2017,NPL,8080955.76691559,22404259.1467146,0.3606883724205,P20
Registered,Not P20,2018,NPL,27251807.5966384,60028553.1947328,0.453980749931345,Not P20
Registered,P20,2018,NPL,8877293.50642675,24235059.8052671,0.36629963275343,P20
Registered,Not P20,2000,PAK,141724480.233735,369710338.496241,0.383339240147259,Not P20
Registered,P20,2000,PAK,9284093.10673516,57320395.5037595,0.161968406273928,P20
Registered,Not P20,2001,PAK,142892136.1342,369588087.291781,0.3866253839004,Not P20
Registered,P20,2001,PAK,11943187.5819416,68347118.7082164,0.17474310267458,P20
Registered,Not P20,2002,PAK,143739492.237262,366536381.767064,0.392156138892126,Not P20
Registered,P20,2002,PAK,14531754.6209496,82112718.2329355,0.176973250108786,P20
Registered,Not P20,2003,PAK,148675128.709831,379774122.366166,0.391483042034348,Not P20
Registered,P20,2003,PAK,13795573.407963,79505996.6338331,0.173516137046855,P20
Registered,Not P20,2004,PAK,151677055.537414,392632976.517059,0.386307479526809,Not P20
Registered,P20,2004,PAK,13598635.6418665,77361114.4829414,0.175781278911967,P20
Registered,Not P20,2005,PAK,158050316.772793,405365081.754056,0.389896229070579,Not P20
Registered,P20,2005,PAK,13226315.1985532,75546942.2459437,0.175074130141427,P20
Registered,Not P20,2006,PAK,162032170.242467,412261304.031093,0.393032692270935,Not P20
Registered,P20,2006,PAK,14252946.0347215,79806576.9689079,0.17859362694223,P20
Registered,Not P20,2007,PAK,163509205.420138,418136670.092728,0.391042491881606,Not P20
Registered,P20,2007,PAK,15685903.7655993,85287644.9072751,0.18391765633408,P20
Registered,Not P20,2008,PAK,163171774.794548,414979260.841052,0.393204649465718,Not P20
Registered,P20,2008,PAK,16682996.0206783,87846290.7895401,0.18991121731761,P20
Registered,Not P20,2009,PAK,165346391.498032,415370444.93726,0.398069707446343,Not P20
Registered,P20,2009,PAK,17179480.1158534,92228287.2383699,0.186271269154679,P20
Registered,Not P20,2010,PAK,167536191.540455,417099916.622442,0.401669204101301,Not P20
Registered,P20,2010,PAK,17860516.3808085,95880651.1347562,0.18627863045805,P20
Registered,Not P20,2011,PAK,167575544.380077,411370412.66762,0.407359253898202,Not P20
Registered,P20,2011,PAK,21345655.8543594,108446867.622944,0.196830543124358,P20
Registered,Not P20,2012,PAK,171006065.069483,416690740.917285,0.410390844521858,Not P20
Registered,P20,2012,PAK,21136942.9939846,107905221.136227,0.195884339714201,P20
Registered,Not P20,2013,PAK,177453084.101398,426116788.494739,0.416442367192929,Not P20
Registered,P20,2013,PAK,28926999.9578514,137058717.133651,0.211055528337126,P20
Registered,Not P20,2014,PAK,117469623.783529,335268351.230254,0.350374926092722,Not P20
Registered,P20,2014,PAK,18664401.3258112,107931159.570324,0.172928757553561,P20
Registered,Not P20,2015,PAK,127285699.906079,349282705.571192,0.364420275827644,Not P20
Registered,P20,2015,PAK,20217338.6079143,118140815.017094,0.171129161458629,P20
Registered,Not P20,2016,PAK,141460857.60728,382754471.168261,0.369586427496214,Not P20
Registered,P20,2016,PAK,18300561.2335936,108269908.546132,0.169027216142849,P20
Registered,Not P20,2017,PAK,154977458.549736,412641214.228704,0.375574356622168,Not P20
Registered,P20,2017,PAK,16841286.1125792,101033972.960206,0.166689338438788,P20
Registered,Not P20,2018,PAK,184174645.222043,528687873.622586,0.348361773384496,Not P20
Registered,P20,2018,PAK,16290404.4464025,107957216.377418,0.150896855189849,P20
Registered,Not P20,2000,PER,21596657.4072674,22127693.5808522,0.976001286729484,Not P20
Registered,P20,2000,PER,4133557.64339984,4332250.41914782,0.954136359507338,P20
Registered,Not P20,2001,PER,21993145.829542,22533987.0455865,0.975998867180033,Not P20
Registered,P20,2001,PER,4067051.6619616,4265297.95441357,0.953521115155195,P20
Registered,Not P20,2002,PER,22358957.7273486,22909975.996373,0.975948544463268,Not P20
Registered,P20,2002,PER,3994602.76095972,4190992.00362695,0.953140153334278,P20
Registered,Not P20,2003,PER,22329487.605118,22878024.8546087,0.976023400054126,Not P20
Registered,P20,2003,PER,4287849.95974859,4494201.14539126,0.954085013338961,P20
Registered,Not P20,2004,PER,22234619.8731755,22778848.2995494,0.976108167576469,Not P20
Registered,P20,2004,PER,4627755.23598725,4845364.70045066,0.955089146448941,P20
Registered,Not P20,2005,PER,22106055.07331,22644671.035549,0.976214449686931,Not P20
Registered,P20,2005,PER,4991579.88325209,5221473.96445097,0.95597142056744,P20
Registered,Not P20,2006,PER,22946441.8401681,23510434.2767395,0.976010973258397,Not P20
Registered,P20,2006,PER,4380598.01471189,4591621.72326037,0.954041573703803,P20
Registered,Not P20,2007,PER,23682495.5891007,24269831.3933742,0.975799757536271,Not P20
Registered,P20,2007,PER,3869169.71305325,4063220.60662572,0.952242097498709,P20
Registered,Not P20,2008,PER,24371734.7049888,24983977.2753828,0.975494591447724,Not P20
Registered,P20,2008,PER,3402872.78304408,3578339.72461715,0.95096414676171,P20
Registered,Not P20,2009,PER,25129599.8902891,25768250.5700106,0.975215598048215,Not P20
Registered,P20,2009,PER,2868993.191755,3024404.42998955,0.948614267095525,P20
Registered,Not P20,2010,PER,25799849.6761281,26463031.1692662,0.974939322374061,Not P20
Registered,P20,2010,PER,2427280.90436985,2564642.8307337,0.946440133995363,P20
Registered,Not P20,2011,PER,25801660.8987636,26459882.6476825,0.97512378427058,Not P20
