birth.reg,p20,sex,povcal_year,iso3,value,total,percentage,demographic
Registered,Not P20,Female,2003,STP,44571.0500093203,58270.188833369,0.764903133174612,Not P20 Female
Registered,P20,Female,2003,STP,11996.3213313303,16956.0505579681,0.707495020159215,P20 Female
Registered,Not P20,Male,2004,STP,42197.6304449287,57950.4969018391,0.728166844132609,Not P20 Male
Registered,P20,Male,2004,STP,14935.336631276,18898.8498368106,0.790277543884462,P20 Male
Registered,Not P20,Female,2004,STP,44021.9264704952,57752.5957721977,0.762250179093898,Not P20 Female
Registered,P20,Female,2004,STP,13794.7671291963,19135.0574891525,0.72091589675215,P20 Female
Registered,Not P20,Male,2005,STP,41797.8786973905,57306.1970351291,0.72937798806939,Not P20 Male
Registered,P20,Male,2005,STP,16723.1187945868,21410.1843800713,0.781082427769877,P20 Male
Registered,Not P20,Female,2005,STP,44126.7813879888,57685.4104740499,0.764955662538615,Not P20 Female
Registered,P20,Female,2005,STP,15094.5535836225,21070.2081107497,0.716393189107682,P20 Female
Registered,Not P20,Male,2006,STP,40370.0815281715,55416.8129510717,0.728480751208389,Not P20 Male
Registered,P20,Male,2006,STP,19715.0980307366,25403.5440875829,0.776076675079887,P20 Male
Registered,Not P20,Female,2006,STP,43797.3238240947,56837.5408039293,0.770570351999939,Not P20 Female
Registered,P20,Female,2006,STP,17006.9122276802,24023.1021574162,0.707939887040359,P20 Female
Registered,Not P20,Male,2007,STP,40076.905903278,54719.6951155126,0.732403676933436,Not P20 Male
Registered,P20,Male,2007,STP,21724.8231845333,28409.5864669137,0.76470043693999,P20 Male
Registered,Not P20,Female,2007,STP,44184.4410782108,56768.8958723815,0.778321304284991,Not P20 Female
Registered,P20,Female,2007,STP,18356.886940605,26401.8225451923,0.695288626729589,P20 Female
Registered,Not P20,Male,2008,STP,39751.3685747961,54428.5796480403,0.730339994757283,Not P20 Male
Registered,P20,Male,2008,STP,23841.6072610805,31110.1014366547,0.766362247632844,P20 Male
Registered,Not P20,Female,2008,STP,43576.2835489855,55675.0176639584,0.782690071371004,Not P20 Female
Registered,P20,Female,2008,STP,20777.7275789746,29906.3012513467,0.694760860072559,P20 Female
Registered,Not P20,Male,2009,STP,39567.8793151539,53552.8139489097,0.738857146758009,Not P20 Male
Registered,P20,Male,2009,STP,25792.559079602,34363.2746114679,0.750585017616287,P20 Male
Registered,Not P20,Female,2009,STP,42542.6898694975,54409.9870048563,0.781891197027862,Not P20 Female
Registered,P20,Female,2009,STP,23599.9355462406,33549.9244347661,0.70342738303712,P20 Female
Registered,Not P20,Male,2010,STP,38780.847470409,52191.8536041636,0.743044072826631,Not P20 Male
Registered,P20,Male,2010,STP,28250.0585867024,37971.174948475,0.743986948653453,P20 Male
Registered,Not P20,Female,2010,STP,41318.4194506514,53140.1947250383,0.777536094183395,Not P20 Female
Registered,P20,Female,2010,STP,26514.6645907307,37067.776722323,0.715302263455228,P20 Female
Registered,Not P20,Male,2011,STP,37291.2736796638,49823.265655499,0.748471084523299,Not P20 Male
Registered,P20,Male,2011,STP,31283.0032788408,42415.745497331,0.737532793825567,P20 Male
Registered,Not P20,Female,2011,STP,39403.890848848,50969.3078902316,0.773090561357218,Not P20 Female
Registered,P20,Female,2011,STP,29991.0340540021,41315.6809569385,0.725899546113265,P20 Female
Registered,Not P20,Male,2012,STP,35869.0894970853,47392.392012651,0.756853325477016,Not P20 Male
Registered,P20,Male,2012,STP,34147.1039308162,46786.1357519638,0.729855188550871,P20 Male
Registered,Not P20,Female,2012,STP,36427.8291857544,47034.6309234998,0.774489529746775,Not P20 Female
Registered,P20,Female,2012,STP,34426.2680124234,47190.8413118855,0.72951163944926,P20 Female
Registered,Not P20,Male,2013,STP,35527.8102684969,46907.2092084826,0.757406182716839,Not P20 Male
Registered,P20,Male,2013,STP,35857.0889214635,49112.3597110816,0.730103157991262,P20 Male
Registered,Not P20,Female,2013,STP,35903.9743201829,46270.5371369448,0.775957586442524,Not P20 Female
Registered,P20,Female,2013,STP,36335.2083325549,49796.8939434912,0.729668167130817,P20 Female
Registered,Not P20,Male,2014,STP,36201.0532749332,47460.9827389414,0.762753975703722,Not P20 Male
Registered,P20,Male,2014,STP,36536.5716749769,50378.1326927095,0.725246644170761,P20 Male
Registered,Not P20,Female,2014,STP,36552.1248123501,46786.3965278096,0.781255397402185,Not P20 Female
Registered,P20,Female,2014,STP,37055.972055592,51101.4880405396,0.725144677317322,P20 Female
Registered,Not P20,Male,2015,STP,36465.5870424803,47474.3496659569,0.768111354848726,Not P20 Male
Registered,P20,Male,2015,STP,37648.9194845215,52216.8041797824,0.721011560854937,P20 Male
Registered,Not P20,Female,2015,STP,37244.0355984437,47353.9078205353,0.786503951048633,Not P20 Female
Registered,P20,Female,2015,STP,37757.4203814028,52386.9383337256,0.720741115674161,P20 Female
Registered,Not P20,Male,2016,STP,35426.4475569577,46231.1365622337,0.766289781979914,Not P20 Male
Registered,P20,Male,2016,STP,40098.3870631785,55357.0444849807,0.724359247070314,P20 Male
Registered,Not P20,Female,2016,STP,35753.3108769927,45425.7603808794,0.787071269192049,Not P20 Female
Registered,P20,Female,2016,STP,40675.3509948046,56213.0585719063,0.723592560664063,P20 Female
Registered,Not P20,Male,2017,STP,34954.2972931136,45720.1278165439,0.764527549734131,Not P20 Male
Registered,P20,Male,2017,STP,42005.764493211,57798.572084978,0.726761284542675,P20 Male
Registered,Not P20,Female,2017,STP,35546.3971434256,44524.7104906932,0.798352122937568,Not P20 Female
Registered,P20,Female,2017,STP,42334.6676676903,59045.5896077851,0.716982723839352,P20 Female
Registered,Not P20,Male,2018,STP,34631.7552042875,44589.3515355195,0.776682190067288,Not P20 Male
Registered,P20,Male,2018,STP,43792.1491008397,60898.3576272961,0.719102301064536,P20 Male
Registered,Not P20,Female,2018,STP,34456.1392319726,42978.3112337128,0.801709937940622,Not P20 Female
Registered,P20,Female,2018,STP,44906.2863191679,62561.9796034715,0.717788768894328,P20 Female
Registered,Not P20,Male,2000,SWZ,95584.4414956689,251762.977219544,0.379660435189073,Not P20 Male
Registered,P20,Male,2000,SWZ,53576.3866997528,246853.588541553,0.217037098858031,P20 Male
Registered,Not P20,Female,2000,SWZ,101652.886368444,270166.652314236,0.376259932518281,Not P20 Female
Registered,P20,Female,2000,SWZ,51423.6408074138,236651.781924667,0.217296655825661,P20 Female
Registered,Not P20,Male,2001,SWZ,97580.1642306788,257616.849174186,0.378780210003658,Not P20 Male
Registered,P20,Male,2001,SWZ,52793.3138224357,245053.376752443,0.215435977753404,P20 Male
Registered,Not P20,Female,2001,SWZ,103478.270962559,276776.58965256,0.373869304092719,Not P20 Female
Registered,P20,Female,2001,SWZ,50842.7399771781,234162.184420811,0.217126177324213,P20 Female
Registered,Not P20,Male,2002,SWZ,99730.8413198617,262737.525363893,0.379583545143519,Not P20 Male
Registered,P20,Male,2002,SWZ,51451.168874729,242635.471287246,0.212051307262565,P20 Male
Registered,Not P20,Female,2002,SWZ,105988.463396368,285217.009655679,0.371606390251129,Not P20 Female
Registered,P20,Female,2002,SWZ,49162.3048853234,228468.993693182,0.215181518028415,P20 Female
Registered,Not P20,Male,2003,SWZ,98189.201046817,257993.070697386,0.380588520387001,Not P20 Male
Registered,P20,Male,2003,SWZ,53548.1001212682,249236.159132073,0.214848841788211,P20 Male
Registered,Not P20,Female,2003,SWZ,104054.29111441,276811.56159548,0.375902980766644,Not P20 Female
Registered,P20,Female,2003,SWZ,51666.3453747928,238761.208575062,0.216393381835935,P20 Female
Registered,Not P20,Male,2004,SWZ,97566.6991151333,252726.723057334,0.386056123922436,Not P20 Male
Registered,P20,Male,2004,SWZ,54687.4692054111,256230.296350876,0.213430925164772,P20 Male
Registered,Not P20,Female,2004,SWZ,102247.35907869,269458.485080179,0.37945496148791,Not P20 Female
Registered,P20,Female,2004,SWZ,54003.7131131503,247870.495511612,0.217870678806226,P20 Female
Registered,Not P20,Male,2005,SWZ,95755.7232286927,247107.480252126,0.387506372251428,Not P20 Male
Registered,P20,Male,2005,SWZ,57135.3310521006,263978.529013024,0.216439311430824,P20 Male
Registered,Not P20,Female,2005,SWZ,101182.278442676,263134.192487474,0.384527291896862,Not P20 Female
Registered,P20,Female,2005,SWZ,55722.3989361389,256358.798247377,0.217360977337586,P20 Female
Registered,Not P20,Male,2006,SWZ,95949.8865721436,246454.157080385,0.389321436930959,Not P20 Male
Registered,P20,Male,2006,SWZ,57759.0461849724,267365.865947008,0.216029993134652,P20 Male
Registered,Not P20,Female,2006,SWZ,101405.470709571,262780.254621688,0.385894559907326,Not P20 Female
Registered,P20,Female,2006,SWZ,56338.5557015732,259491.722350919,0.217111186403799,P20 Female
Registered,Not P20,Male,2007,SWZ,96557.3917511366,246357.539429154,0.391940072038688,Not P20 Male
Registered,P20,Male,2007,SWZ,58124.7466661781,270715.726892328,0.214707683714644,P20 Male
Registered,Not P20,Female,2007,SWZ,102047.51783266,262928.590377586,0.388118757591601,Not P20 Female
Registered,P20,Female,2007,SWZ,56695.2623699022,262650.143300932,0.21585848633992,P20 Female
Registered,Not P20,Male,2008,SWZ,96137.5031683704,243174.814054084,0.395343175412025,Not P20 Male
Registered,P20,Male,2008,SWZ,59626.5847733085,277515.205825903,0.214858802406362,P20 Male
Registered,Not P20,Female,2008,SWZ,102761.30589191,263038.375685942,0.390670394097185,Not P20 Female
Registered,P20,Female,2008,SWZ,57091.8266583356,266216.604434071,0.21445629501474,P20 Female
Registered,Not P20,Male,2009,SWZ,97929.3718161948,248271.717322656,0.394444332492875,Not P20 Male
Registered,P20,Male,2009,SWZ,58950.6388352426,276148.622078389,0.213474318255003,P20 Male
Registered,Not P20,Female,2009,SWZ,103497.506876646,266385.4214595,0.38852541670484,Not P20 Female
Registered,P20,Female,2009,SWZ,57500.8430545507,266661.239139455,0.215632550272819,P20 Female
Registered,Not P20,Male,2010,SWZ,98611.8890675941,252470.412510679,0.390587903299057,Not P20 Male
Registered,P20,Male,2010,SWZ,59361.4944063533,275604.866383879,0.215386234594534,P20 Male
Registered,Not P20,Female,2010,SWZ,104218.83115975,269628.693651638,0.386527226565884,Not P20 Female
Registered,P20,Female,2010,SWZ,57901.5942962557,267133.027453805,0.216751911390922,P20 Female
Registered,Not P20,Male,2011,SWZ,96989.1238455879,245392.710475774,0.395240444011327,Not P20 Male
Registered,P20,Male,2011,SWZ,62051.6704096293,286250.721696371,0.21677384791172,P20 Male
Registered,Not P20,Female,2011,SWZ,104091.610362009,267161.394066934,0.389620703715637,Not P20 Female
Registered,P20,Female,2011,SWZ,59124.2470344306,273227.173760922,0.216392265163806,P20 Female
Registered,Not P20,Male,2012,SWZ,102605.479909668,270255.919236278,0.379660435189073,Not P20 Male
Registered,P20,Male,2012,SWZ,57511.7747526223,264985.917408719,0.217037098858031,P20 Male
Registered,Not P20,Female,2012,SWZ,109119.674989259,290488.245645339,0.375642307821586,Not P20 Female
Registered,P20,Female,2012,SWZ,55200.9015398828,253557.917709664,0.217705296046367,P20 Female
Registered,Not P20,Male,2013,SWZ,103659.486342633,272816.50820268,0.379960461430813,Not P20 Male
Registered,P20,Male,2013,SWZ,57577.9933105356,266170.029679158,0.21632034748593,P20 Male
Registered,Not P20,Female,2013,SWZ,109883.106682972,292774.589507504,0.375316405934728,Not P20 Female
Registered,P20,Female,2013,SWZ,55587.1024496748,255077.872610659,0.217922087403171,P20 Female
Registered,Not P20,Male,2014,SWZ,104101.180793417,269652.971012919,0.386056123922436,Not P20 Male
Registered,P20,Male,2014,SWZ,58350.1355536161,273391.19440432,0.213430925164772,P20 Male
Registered,Not P20,Female,2014,SWZ,109095.325655525,287915.394654961,0.378914527256402,Not P20 Female
Registered,P20,Female,2014,SWZ,57620.585233429,264061.4399278,0.218209009422897,P20 Female
Registered,Not P20,Male,2015,SWZ,103279.598377427,266791.067834281,0.387117901719184,Not P20 Male
Registered,P20,Male,2015,SWZ,60510.3208159428,280727.794876033,0.215548021679377,P20 Male
Registered,Not P20,Female,2015,SWZ,108707.1254263,284511.971378572,0.382082781612217,Not P20 Female
Registered,P20,Female,2015,SWZ,59382.5286730129,272013.165911114,0.218307553144017,P20 Female
Registered,Not P20,Male,2016,SWZ,103163.269712712,264982.248411372,0.389321436930959,Not P20 Male
Registered,P20,Male,2016,SWZ,62101.2934230939,287466.071363462,0.216029993134652,P20 Male
Registered,Not P20,Female,2016,SWZ,109028.997311949,282535.719959702,0.385894559907326,Not P20 Female
Registered,P20,Female,2016,SWZ,60574.0123798479,278999.960265465,0.217111186403799,P20 Female
Registered,Not P20,Male,2017,SWZ,103537.980731244,262646.910933489,0.394209779065185,Not P20 Male
Registered,P20,Male,2017,SWZ,63324.2122452139,295141.98460873,0.214555080427351,P20 Male
Registered,Not P20,Female,2017,SWZ,110082.992048006,282580.139523707,0.38956379678187,Not P20 Female
Registered,P20,Female,2017,SWZ,61159.5877016824,284383.964934073,0.215059902255251,P20 Female
Registered,Not P20,Male,2018,SWZ,102793.731540889,260741.040305967,0.394236869731997,Not P20 Male
Registered,P20,Male,2018,SWZ,65765.3404510193,302720.202309087,0.217247940340205,P20 Male
Registered,Not P20,Female,2018,SWZ,110321.287861577,283409.86782663,0.389264102579037,Not P20 Female
Registered,P20,Female,2018,SWZ,62662.716562842,289319.889558316,0.216586272926154,P20 Female
Registered,Not P20,Male,2000,TCD,340933.353145131,1531998.76816141,0.22254153216735,Not P20 Male
Registered,P20,Male,2000,TCD,184495.776407007,2694600.27925424,0.0684686993567996,P20 Male
Registered,Not P20,Female,2000,TCD,342165.95431081,1426992.65863818,0.23978115951721,Not P20 Female
Registered,P20,Female,2000,TCD,166409.501424617,2702062.29394617,0.0615861084318631,P20 Female
Registered,Not P20,Male,2001,TCD,354088.025448931,1592091.89555363,0.222404263496236,Not P20 Male
Registered,P20,Male,2001,TCD,191614.415453847,2797587.4868172,0.0684927339562294,P20 Male
Registered,Not P20,Female,2001,TCD,355368.185658822,1483034.1995607,0.239622380767812,Not P20 Female
Registered,P20,Female,2001,TCD,172830.294342897,2805337.41806847,0.0616076673093727,P20 Female
Registered,Not P20,Male,2002,TCD,368493.494765711,1655649.65762073,0.222567312516621,Not P20 Male
Registered,P20,Male,2002,TCD,198663.515854634,2906612.2079639,0.0683488204275446,P20 Male
Registered,Not P20,Female,2002,TCD,369823.985127007,1542454.24125879,0.239763342882182,Not P20 Female
Registered,P20,Female,2002,TCD,179140.88744419,2914516.89315658,0.0614650365776988,P20 Female
Registered,Not P20,Male,2003,TCD,405916.799736486,2072583.24484537,0.195850661606005,Not P20 Male
Registered,P20,Male,2003,TCD,183543.764855449,2669090.4094436,0.0687664097874116,P20 Male
Registered,Not P20,Female,2003,TCD,414145.545164041,1949481.3991259,0.212438828782738,Not P20 Female
Registered,P20,Female,2003,TCD,156407.472197091,2682760.94658513,0.0583009352347184,P20 Female
Registered,Not P20,Male,2004,TCD,449596.816539674,2559025.07145738,0.175690664993613,Not P20 Male
Registered,P20,Male,2004,TCD,162555.164765785,2365180.37422206,0.0687284430978128,P20 Male
Registered,Not P20,Female,2004,TCD,444423.113052172,2391467.77713299,0.185836964771889,Not P20 Female
Registered,P20,Female,2004,TCD,148093.470748833,2419093.77718756,0.0612185737259868,P20 Female
Registered,Not P20,Male,2005,TCD,494395.119974333,3040892.40475101,0.162582246975231,Not P20 Male
Registered,P20,Male,2005,TCD,140512.104355132,2066358.25688545,0.0679998755718776,P20 Male
Registered,Not P20,Female,2005,TCD,485595.273227329,2872906.8814614,0.169025761454654,Not P20 Female
Registered,P20,Female,2005,TCD,128946.656030196,2116475.45690214,0.0609251837103435,P20 Female
Registered,Not P20,Male,2006,TCD,506695.412136754,3035467.71206017,0.16692498823941,Not P20 Male
Registered,P20,Male,2006,TCD,150880.591003008,2254132.63964268,0.0669350988267158,P20 Male
Registered,Not P20,Female,2006,TCD,499400.003318227,2884495.16667014,0.173132549878644,Not P20 Female
Registered,P20,Female,2006,TCD,137083.580609718,2283028.48162702,0.0600446213058299,P20 Female
Registered,Not P20,Male,2007,TCD,514448.90585311,3022819.43053044,0.170188434233677,Not P20 Male
Registered,P20,Male,2007,TCD,165821.595270338,2449337.49857643,0.0677005906155091,P20 Male
Registered,Not P20,Female,2007,TCD,510549.773214798,2843598.31223159,0.17954356317441,Not P20 Female
Registered,P20,Female,2007,TCD,147900.359588307,2502268.75866154,0.0591065044777278,P20 Female
Registered,Not P20,Male,2008,TCD,518695.70614068,2995203.98303628,0.173175419463375,Not P20 Male
Registered,P20,Male,2008,TCD,184562.579579353,2661868.74729565,0.0693357175356075,P20 Male
Registered,Not P20,Female,2008,TCD,518334.856576601,2808134.81096226,0.184583323618635,Not P20 Female
Registered,P20,Female,2008,TCD,162365.704248113,2718380.4587058,0.0597288373406768,P20 Female
Registered,Not P20,Male,2009,TCD,538788.874484294,3144194.16116241,0.171359924631723,Not P20 Male
Registered,P20,Male,2009,TCD,188148.595126673,2703356.04833462,0.0695981556859963,P20 Male
Registered,Not P20,Female,2009,TCD,540346.88135779,2956746.76135478,0.182750477119049,Not P20 Female
Registered,P20,Female,2009,TCD,163273.329447197,2755850.02914818,0.0592460865868178,P20 Female
Registered,Not P20,Male,2010,TCD,560382.945513537,3314403.43489897,0.169075055743966,Not P20 Male
Registered,P20,Male,2010,TCD,191203.993673841,2731429.31884863,0.0700014429640955,P20 Male
Registered,Not P20,Female,2010,TCD,559534.010558404,3113386.53299556,0.179718773955139,Not P20 Female
Registered,P20,Female,2010,TCD,167945.01301196,2792916.71325683,0.0601324816507395,P20 Female
Registered,Not P20,Male,2011,TCD,567088.301045928,3153964.34756129,0.17980174743713,Not P20 Male
Registered,P20,Male,2011,TCD,210208.567717852,3098681.38579665,0.0678380709554003,P20 Male
Registered,Not P20,Female,2011,TCD,561604.247238581,2944243.1421936,0.190746558662325,Not P20 Female
Registered,P20,Female,2011,TCD,190760.033763912,3164100.12444846,0.0602888740119004,P20 Female
