birth.reg,p20,urban,povcal_year,iso3,value,total,percentage,demographic
Registered,Not P20,Rural,2002,COG,411694.615388255,457037.615248305,0.900789347862722,Not P20 Rural
Registered,Not P20,Urban,2002,COG,2264782.02615222,2540288.31530144,0.891545267720319,Not P20 Urban
Registered,P20,Rural,2002,COG,2092094.40651888,2812691.89368302,0.743805040010776,P20 Rural
Registered,P20,Urban,2002,COG,651557.646558912,810756.175767234,0.803641916069687,P20 Urban
Registered,Not P20,Rural,2003,COG,395375.108926896,441467.612734452,0.895592558824284,Not P20 Rural
Registered,Not P20,Urban,2003,COG,2259194.86784873,2516863.50504547,0.89762311834543,Not P20 Urban
Registered,P20,Rural,2003,COG,2206560.71384975,2960697.89551621,0.745283980912556,P20 Rural
Registered,P20,Urban,2003,COG,754950.84004173,894814.986703859,0.843694899235726,P20 Urban
Registered,Not P20,Rural,2004,COG,381395.505590483,422974.27906603,0.901699049957937,Not P20 Rural
Registered,Not P20,Urban,2004,COG,2302455.19758164,2567783.21187261,0.896670399173816,Not P20 Urban
Registered,P20,Rural,2004,COG,2288414.25213191,3072716.24175478,0.744752874032077,P20 Rural
Registered,P20,Urban,2004,COG,790288.216574906,957462.267306587,0.825398810543257,P20 Urban
Registered,Not P20,Rural,2005,COG,339087.082039228,376271.697661103,0.901176155812372,Not P20 Rural
Registered,Not P20,Urban,2005,COG,2330936.02347216,2573354.70920464,0.905796630031073,Not P20 Urban
Registered,P20,Rural,2005,COG,2419968.57623503,3249114.29286298,0.744808694957496,P20 Rural
Registered,P20,Urban,2005,COG,856856.66962155,1046809.30027127,0.818541323046617,P20 Urban
Registered,Not P20,Rural,2006,COG,190258.870601421,218586.359918253,0.870405960703927,Not P20 Rural
Registered,Not P20,Urban,2006,COG,1563050.39812616,1747577.28342195,0.894409885590601,Not P20 Urban
Registered,P20,Rural,2006,COG,1557349.16639438,2077103.16917497,0.749769770469785,P20 Rural
Registered,P20,Urban,2006,COG,468835.767793737,557859.186950141,0.84041955167378,P20 Urban
Registered,Not P20,Rural,2007,COG,204044.838165956,235570.75659018,0.866172190128548,Not P20 Rural
Registered,Not P20,Urban,2007,COG,1674334.50290878,1863708.13786566,0.898388792156183,Not P20 Urban
Registered,P20,Rural,2007,COG,1571372.81972368,2078833.94977008,0.755891455350473,P20 Rural
Registered,P20,Urban,2007,COG,530840.395211644,625795.537570836,0.848264909769441,P20 Urban
Registered,Not P20,Rural,2008,COG,218676.622190701,252931.452340438,0.864568720763001,Not P20 Rural
Registered,Not P20,Urban,2008,COG,1805252.60835826,2006278.24679651,0.899801715560027,Not P20 Urban
Registered,P20,Rural,2008,COG,1582563.68835574,2076642.13343689,0.762078194829148,P20 Rural
Registered,P20,Urban,2008,COG,592022.206755649,689636.215779963,0.858455796272366,P20 Urban
Registered,Not P20,Rural,2009,COG,271398.870241715,314165.411649829,0.863872533951058,Not P20 Rural
Registered,Not P20,Urban,2009,COG,2007098.06043988,2227084.4436282,0.90122225323889,Not P20 Urban
Registered,P20,Rural,2009,COG,1568650.6918329,2047606.02523759,0.766090093747834,P20 Rural
Registered,P20,Urban,2009,COG,581434.930687464,662586.777198166,0.877522689399473,P20 Urban
Registered,Not P20,Rural,2010,COG,349149.294337189,407464.123929904,0.856883523805038,Not P20 Rural
Registered,Not P20,Urban,2010,COG,2229560.4484094,2467202.68252709,0.90367948454309,Not P20 Urban
Registered,P20,Rural,2010,COG,1557625.16693787,2016041.91096691,0.772615469184773,P20 Rural
Registered,P20,Urban,2010,COG,541977.450065762,615503.325104817,0.880543496614688,P20 Urban
Registered,Not P20,Rural,2011,COG,308183.052417956,360673.805540982,0.854464748155761,Not P20 Rural
Registered,Not P20,Urban,2011,COG,2315654.15803129,2550450.92648518,0.907939115387147,Not P20 Urban
Registered,P20,Rural,2011,COG,1629143.5219032,2083384.76539744,0.7819695857248,P20 Rural
Registered,P20,Urban,2011,COG,658566.903243279,746587.850071761,0.882102358322572,P20 Urban
Registered,Not P20,Rural,2012,COG,569385.945259934,695345.367787827,0.818853438358811,Not P20 Rural
Registered,Not P20,Urban,2012,COG,3470144.37138979,4026271.9081134,0.861875315573461,Not P20 Urban
Registered,P20,Rural,2012,COG,2326813.32648946,3152164.85959304,0.738163589194335,P20 Rural
Registered,P20,Urban,2012,COG,970524.572740525,1146613.86450574,0.846426685376671,P20 Urban
Registered,Not P20,Rural,2013,COG,468361.087381056,570254.013539291,0.821320106936494,Not P20 Rural
Registered,Not P20,Urban,2013,COG,3423604.07282046,3973571.69989824,0.861593631973003,Not P20 Urban
Registered,P20,Rural,2013,COG,2513141.82447536,3384224.86168587,0.742604858479593,P20 Rural
Registered,P20,Urban,2013,COG,1126653.89615488,1317471.4248766,0.855163819784858,P20 Urban
Registered,Not P20,Rural,2014,COG,462724.129017973,565404.027539027,0.818395530417466,Not P20 Rural
Registered,Not P20,Urban,2014,COG,3467419.91550404,4010474.74754061,0.864590886061659,Not P20 Urban
Registered,P20,Rural,2014,COG,2601657.68430371,3502533.38330384,0.742793115607549,P20 Rural
Registered,P20,Urban,2014,COG,1184583.81949241,1395535.84161653,0.848837976185725,P20 Urban
Registered,Not P20,Rural,2015,COG,454240.260530363,552148.608989854,0.822677542122921,Not P20 Rural
Registered,Not P20,Urban,2015,COG,3514034.82244038,4062381.31600979,0.865018458161871,Not P20 Urban
Registered,P20,Rural,2015,COG,2679527.64486823,3614184.524907,0.741392041939856,P20 Rural
Registered,P20,Urban,2015,COG,1250102.74371281,1483475.55009336,0.842685100967212,P20 Urban
Registered,Not P20,Rural,2016,COG,390916.689043924,467711.166035564,0.835807903320829,Not P20 Rural
Registered,Not P20,Urban,2016,COG,3446489.69564373,3971393.42929976,0.867828825574557,Not P20 Urban
Registered,P20,Rural,2016,COG,2776946.02856955,3730699.22921248,0.744350015360457,P20 Rural
Registered,P20,Urban,2016,COG,1500365.35625341,1792194.17545219,0.837166740526236,P20 Urban
Registered,Not P20,Rural,2017,COG,328535.94589402,384172.067548555,0.855179159667814,Not P20 Rural
Registered,Not P20,Urban,2017,COG,3359501.38646766,3894465.24589988,0.862634835425626,Not P20 Urban
Registered,P20,Rural,2017,COG,2817200.23182332,3786534.4516885,0.74400491208183,P20 Rural
Registered,P20,Urban,2017,COG,1798870.28998941,2156232.23486307,0.834265558646398,P20 Urban
Registered,Not P20,Rural,2018,COG,292993.027671837,333682.363143639,0.878059676009048,Not P20 Rural
Registered,Not P20,Urban,2018,COG,3321592.7486628,3821673.25866086,0.869146189077062,Not P20 Urban
Registered,P20,Rural,2018,COG,2864480.28037514,3875135.39242228,0.739194890061532,P20 Rural
Registered,P20,Urban,2018,COG,2024240.2311644,2458234.98577323,0.823452697923298,P20 Urban
Registered,Not P20,Rural,2000,COL,3859247.36578742,3972428.1726118,0.971508406972665,Not P20 Rural
Registered,Not P20,Urban,2000,COL,27347341.034574,28123001.6680371,0.97241899557455,Not P20 Urban
Registered,P20,Rural,2000,COL,6730937.08119922,7087576.3254868,0.949681071792467,P20 Rural
Registered,P20,Urban,2000,COL,421646.186698983,446961.833864337,0.943360606550049,P20 Urban
Registered,Not P20,Rural,2001,COL,4388618.30535182,4515461.37055207,0.971909168346014,Not P20 Rural
Registered,Not P20,Urban,2001,COL,27890120.8739117,28680810.063671,0.97243142059084,Not P20 Urban
Registered,P20,Rural,2001,COL,6368849.77087291,6719248.08203464,0.947851559150109,P20 Rural
Registered,P20,Urban,2001,COL,317508.090183961,340447.483742187,0.932619876328423,P20 Urban
Registered,Not P20,Rural,2002,COL,5030840.23303642,5164168.14407634,0.974182112719771,Not P20 Rural
Registered,Not P20,Urban,2002,COL,28390533.7092641,29196722.5301799,0.972387694540629,Not P20 Urban
Registered,P20,Rural,2002,COL,5892146.17303333,6243402.64834517,0.943739576782712,P20 Rural
Registered,P20,Urban,2002,COL,251108.128673656,271066.677398611,0.92637033472172,P20 Urban
Registered,Not P20,Rural,2003,COL,5405015.31363282,5548852.8897306,0.974077961885782,Not P20 Rural
Registered,Not P20,Urban,2003,COL,28851704.8117212,29677221.1151574,0.972183503966462,Not P20 Urban
Registered,P20,Rural,2003,COL,5680580.92718754,6028541.71574909,0.942281101306386,P20 Rural
Registered,P20,Urban,2003,COL,216323.407478013,229253.279362875,0.943600057016429,P20 Urban
Registered,Not P20,Rural,2004,COL,5755361.82372374,5906949.90906387,0.974337333535277,Not P20 Rural
Registered,Not P20,Urban,2004,COL,29298006.3908875,30135319.8865276,0.972214879457297,Not P20 Urban
Registered,P20,Rural,2004,COL,5488455.5882184,5835685.14837029,0.940498921493587,P20 Rural
Registered,P20,Urban,2004,COL,184900.502145001,198000.05603827,0.933840655627201,P20 Urban
Registered,Not P20,Rural,2005,COL,6087805.04038399,6242748.52736642,0.975180245319318,Not P20 Rural
Registered,Not P20,Urban,2005,COL,29719018.7479137,30567763.5935008,0.972233989477479,Not P20 Urban
Registered,P20,Rural,2005,COL,5308804.03116496,5659456.59714095,0.938041301323322,P20 Rural
Registered,P20,Urban,2005,COL,164529.858620342,177754.281991833,0.92560278591714,P20 Urban
Registered,Not P20,Rural,2006,COL,5936947.10424208,6092588.0459915,0.974454051287478,Not P20 Rural
Registered,Not P20,Urban,2006,COL,30088371.2252056,30948071.1198808,0.972221212386872,Not P20 Urban
Registered,P20,Rural,2006,COL,5607484.81418065,5963997.89780471,0.940222466584824,P20 Rural
Registered,P20,Urban,2006,COL,182790.152985038,196239.936323029,0.931462557571095,P20 Urban
Registered,Not P20,Rural,2007,COL,5767957.93642753,5922619.92082624,0.973886221559676,Not P20 Rural
Registered,Not P20,Urban,2007,COL,30427442.8030116,31297805.9923709,0.972190920041762,Not P20 Urban
Registered,P20,Rural,2007,COL,5919872.89131953,6283726.6423519,0.94209586575902,P20 Rural
Registered,P20,Urban,2007,COL,219731.146112523,233363.444450996,0.941583402788109,P20 Urban
Registered,Not P20,Rural,2008,COL,5617161.75162994,5770381.41722134,0.973447220467242,Not P20 Rural
Registered,Not P20,Urban,2008,COL,30755595.4625853,31628440.7687774,0.972403150930739,Not P20 Urban
Registered,P20,Rural,2008,COL,6208947.92241225,6580378.55723134,0.943554822630847,P20 Rural
Registered,P20,Urban,2008,COL,254165.515590453,275774.25676996,0.92164337080407,P20 Urban
Registered,Not P20,Rural,2009,COL,6001193.21526115,6159435.67588898,0.974308935273523,Not P20 Rural
Registered,Not P20,Urban,2009,COL,31148982.2431379,32039510.4354231,0.972205312122978,Not P20 Urban
Registered,P20,Rural,2009,COL,5957214.77216423,6329491.85819721,0.941183732537573,P20 Rural
Registered,P20,Urban,2009,COL,207683.946380018,221616.030490759,0.937134132039599,P20 Urban
Registered,Not P20,Rural,2010,COL,6367613.97014784,6530770.06160315,0.975017327219256,Not P20 Rural
Registered,Not P20,Urban,2010,COL,31504942.3550076,32404876.2250595,0.972228442910822,Not P20 Urban
Registered,P20,Rural,2010,COL,5717097.63473519,6090064.38913785,0.938758159097975,P20 Rural
Registered,P20,Urban,2010,COL,182910.090683518,196989.32419941,0.928527936358421,P20 Urban
Registered,Not P20,Rural,2011,COL,6664955.87990533,6839955.23369834,0.97441513170571,Not P20 Rural
Registered,Not P20,Urban,2011,COL,31841167.729686,32749922.457571,0.972251698334175,Not P20 Urban
Registered,P20,Rural,2011,COL,5537442.08395403,5903786.58151387,0.937947537143882,P20 Rural
Registered,P20,Urban,2011,COL,155275.2806824,169434.727216751,0.916431260775498,P20 Urban
Registered,Not P20,Rural,2012,COL,6601158.85415663,6768560.69875873,0.975267733857688,Not P20 Rural
Registered,Not P20,Urban,2012,COL,32122366.1128798,33039354.9809818,0.972245557801299,Not P20 Urban
Registered,P20,Rural,2012,COL,5711803.87787907,6090650.94981503,0.937798590814424,P20 Rural
Registered,P20,Urban,2012,COL,163993.626510839,178281.370444456,0.919858458020609,P20 Urban
Registered,Not P20,Rural,2013,COL,6621865.53636242,6790794.8056726,0.975123785338196,Not P20 Rural
Registered,Not P20,Urban,2013,COL,32398606.1212118,33323961.8711573,0.972231520563991,Not P20 Urban
Registered,P20,Rural,2013,COL,5803444.36574964,6185748.15215392,0.938196031102372,P20 Rural
Registered,P20,Urban,2013,COL,182344.061415617,196762.171016106,0.926723162658597,P20 Urban
Registered,Not P20,Rural,2014,COL,6873509.73529457,7053514.62771699,0.974480113542959,Not P20 Rural
Registered,Not P20,Urban,2014,COL,32751977.1646497,33686725.1707754,0.97225174007307,Not P20 Urban
Registered,P20,Rural,2014,COL,5677915.6566983,6054738.77314705,0.937763934900053,P20 Rural
Registered,P20,Urban,2014,COL,159665.976578725,174230.428360595,0.916406956471879,P20 Urban
Registered,Not P20,Rural,2015,COL,7117512.38279709,7309473.23288333,0.973738073323442,Not P20 Rural
Registered,Not P20,Urban,2015,COL,33170258.3789951,34115981.112542,0.972279186976124,Not P20 Urban
Registered,P20,Rural,2015,COL,5581277.29510099,5952682.08282737,0.937607152110839,P20 Rural
Registered,P20,Urban,2015,COL,127795.121057443,142530.571747358,0.896615508453622,P20 Urban
Registered,Not P20,Rural,2016,COL,7172531.45405963,7366106.22992962,0.973720881857029,Not P20 Rural
Registered,Not P20,Urban,2016,COL,33604717.1833619,34563390.1860156,0.972263339982152,Not P20 Urban
Registered,P20,Rural,2016,COL,5700149.29976022,6077654.61791337,0.937886348947753,P20 Rural
Registered,P20,Urban,2016,COL,149303.735325992,164240.966141388,0.909052953314113,P20 Urban
Registered,Not P20,Rural,2017,COL,7207209.44323748,7403716.3843438,0.973458337555735,Not P20 Rural
Registered,Not P20,Urban,2017,COL,34102014.3388956,35075208.7978639,0.972254065126833,Not P20 Urban
Registered,P20,Rural,2017,COL,5860459.66500573,6243683.2280358,0.938622196380929,P20 Rural
Registered,P20,Urban,2017,COL,163294.097907276,178457.589756565,0.91503027767004,P20 Urban
Registered,Not P20,Rural,2018,COL,7261383.12768905,7451656.84940191,0.974465581875508,Not P20 Rural
Registered,Not P20,Urban,2018,COL,34620395.6165173,35608468.660509,0.97225174007307,Not P20 Urban
Registered,P20,Rural,2018,COL,6006069.71760063,6404389.6511827,0.937805168755072,P20 Rural
Registered,P20,Urban,2018,COL,168774.521546115,184169.838906384,0.916406956471879,P20 Urban
Registered,Not P20,Rural,2000,COM,287163.953430914,331492.044879565,0.866277058127427,Not P20 Rural
Registered,Not P20,Urban,2000,COM,125574.533168385,141109.188361977,0.889910392271967,Not P20 Urban
Registered,P20,Rural,2000,COM,50238.9884399328,60177.2983245369,0.834849516988837,P20 Rural
Registered,P20,Urban,2000,COM,8114.50929536159,9578.46843392177,0.847161459197837,P20 Urban
Registered,Not P20,Rural,2001,COM,294662.153898565,340096.165258624,0.866408339754408,Not P20 Rural
Registered,Not P20,Urban,2001,COM,129537.327080172,145459.548801759,0.890538490922399,Not P20 Urban
Registered,P20,Rural,2001,COM,51158.4892399972,61344.7451657671,0.83395063589808,P20 Rural
Registered,P20,Urban,2001,COM,7487.05803348484,8987.54077384948,0.833048574897094,P20 Urban
Registered,Not P20,Rural,2002,COM,302788.900515853,349333.73572603,0.866761121385996,Not P20 Rural
Registered,Not P20,Urban,2002,COM,132704.407161675,149015.913982811,0.890538490922399,Not P20 Urban
Registered,P20,Rural,2002,COM,51486.77018383,61922.0716084903,0.831476868367087,P20 Rural
Registered,P20,Urban,2002,COM,7670.11038527709,9207.27868266814,0.833048574897094,P20 Urban
Registered,Not P20,Rural,2003,COM,304530.589452718,350584.332705083,0.868637189525791,Not P20 Rural
Registered,Not P20,Urban,2003,COM,134784.755648757,151489.586212592,0.889729512229364,Not P20 Urban
Registered,P20,Rural,2003,COM,58287.8255975878,70588.1963106901,0.825744651995882,P20 Rural
Registered,P20,Urban,2003,COM,8974.65032244682,10548.8847716359,0.85076768935595,P20 Urban
Registered,Not P20,Rural,2004,COM,305723.259194126,351684.347061135,0.869311533905092,Not P20 Rural
Registered,Not P20,Urban,2004,COM,137575.147419168,154681.464940576,0.889409390271941,Not P20 Urban
Registered,P20,Rural,2004,COM,65815.2001004759,79610.719662627,0.826712789174454,P20 Rural
Registered,P20,Urban,2004,COM,9639.39844737098,11251.4683356623,0.856723599071797,P20 Urban
Registered,Not P20,Rural,2005,COM,303346.321693884,350196.252652396,0.86621806885805,Not P20 Rural
Registered,Not P20,Urban,2005,COM,140003.587201722,156974.682697741,0.891886416303845,Not P20 Urban
Registered,P20,Rural,2005,COM,77149.8259130248,91497.2174713321,0.843193137946489,P20 Rural
Registered,P20,Urban,2005,COM,10760.260181043,12958.84717853,0.830340849984744,P20 Urban
Registered,Not P20,Rural,2006,COM,303869.354729953,351030.936254802,0.865648361286836,Not P20 Rural
Registered,Not P20,Urban,2006,COM,142841.28705226,159946.28962811,0.893057834504188,Not P20 Urban
Registered,P20,Rural,2006,COM,85832.7010404072,101349.079706326,0.846901632349501,P20 Rural
Registered,P20,Urban,2006,COM,11570.2139062467,14098.6944107619,0.82065853540416,P20 Urban
Registered,Not P20,Rural,2007,COM,302967.99298282,350549.458302715,0.864266042371671,Not P20 Rural
Registered,Not P20,Urban,2007,COM,145388.053325549,162186.57584846,0.896424704479815,Not P20 Urban
Registered,P20,Rural,2007,COM,96186.9465923546,112803.80161025,0.852692420107358,P20 Rural
Registered,P20,Urban,2007,COM,12768.9602754356,16080.164238575,0.794081458745542,P20 Urban
Registered,Not P20,Rural,2008,COM,302607.039216833,350754.965209469,0.862730593239406,Not P20 Rural
Registered,Not P20,Urban,2008,COM,147878.774658388,165018.540003974,0.896134304998864,Not P20 Urban
Registered,P20,Rural,2008,COM,106258.33558765,123870.513515224,0.857817833899516,P20 Rural
Registered,P20,Urban,2008,COM,14125.8010904378,17584.981271333,0.803287809778091,P20 Urban
Registered,Not P20,Rural,2009,COM,300081.048853379,347847.172672531,0.862680718511632,Not P20 Rural
Registered,Not P20,Urban,2009,COM,150697.12445247,167893.324577822,0.897576629871419,Not P20 Urban
Registered,P20,Rural,2009,COM,118752.312604907,138349.499723784,0.858350141070243,P20 Rural
Registered,P20,Urban,2009,COM,15257.0629495601,19162.0030258639,0.796214410829957,P20 Urban
Registered,Not P20,Rural,2010,COM,300045.935226656,345590.488398938,0.868212364919876,Not P20 Rural
Registered,Not P20,Urban,2010,COM,152229.76806271,169651.461500684,0.89730891037503,Not P20 Urban
Registered,P20,Rural,2010,COM,129014.830624597,152478.519013382,0.846118072626836,P20 Rural
Registered,P20,Urban,2010,COM,17776.8199870557,21971.5310869972,0.809084260749408,P20 Urban
Registered,Not P20,Rural,2011,COM,290833.40001342,333345.320308282,0.872468825254404,Not P20 Rural
Registered,Not P20,Urban,2011,COM,154293.675138744,170529.764606568,0.904790289804934,Not P20 Urban
Registered,P20,Rural,2011,COM,148726.630067767,176911.606694372,0.840683281593293,P20 Rural
Registered,P20,Urban,2011,COM,19873.0324810845,25782.308390777,0.770801131530703,P20 Urban
Registered,Not P20,Rural,2012,COM,294221.673051576,334411.759028057,0.87981856232182,Not P20 Rural
Registered,Not P20,Urban,2012,COM,156157.108757454,172790.77697551,0.903735207924823,Not P20 Urban
