educ.category,p20,povcal_year,iso3,value,total,percentage,demographic
Completed secondary education,Not P20,2004,BOL,2635224.74684716,6956448.05750534,0.378817569694063,Not P20
Completed secondary education,P20,2004,BOL,111554.568310558,2019092.63756058,0.055249851460672,P20
Completed secondary education,Not P20,2005,BOL,2692556.98693264,7167754.51955846,0.375648605094598,Not P20
Completed secondary education,P20,2005,BOL,103671.71513893,1969369.9555156,0.0526420720741559,P20
Completed secondary education,Not P20,2006,BOL,2760638.96055799,7582427.46947842,0.364083793965772,Not P20
Completed secondary education,P20,2006,BOL,85000.6633846683,1716155.09492497,0.0495297095443372,P20
Completed secondary education,Not P20,2007,BOL,2826634.81105766,7985802.13436402,0.35395753156646,Not P20
Completed secondary education,P20,2007,BOL,68371.2122262524,1474093.03488214,0.046381884052331,P20
Completed secondary education,Not P20,2008,BOL,2888116.14609173,8329819.28446088,0.346720144514955,Not P20
Completed secondary education,P20,2008,BOL,56262.9397692137,1291410.26281657,0.0435670533130999,P20
Completed secondary education,Not P20,2009,BOL,2939373.48143725,8549979.89265266,0.343787180594795,Not P20
Completed secondary education,P20,2009,BOL,54473.1637987051,1232892.81605597,0.0441832112972846,P20
Completed secondary education,Not P20,2010,BOL,2992765.01852772,8768136.58941389,0.341322809927596,Not P20
Completed secondary education,P20,2010,BOL,50695.1715211627,1176856.31149132,0.0430767724370034,P20
Completed secondary education,Not P20,2011,BOL,3054565.81279581,9030960.44383404,0.338232664376394,Not P20
Completed secondary education,P20,2011,BOL,38676.017331643,1076701.92743112,0.0359208211170564,P20
Completed secondary education,Not P20,2012,BOL,3088692.81264804,9034090.79331421,0.341893045278432,Not P20
Completed secondary education,P20,2012,BOL,54439.0865761959,1236595.35746857,0.0440233632185374,P20
Completed secondary education,Not P20,2013,BOL,3147579.85600285,9279573.55610761,0.339194450797923,Not P20
Completed secondary education,P20,2013,BOL,45435.4490824103,1154114.60100433,0.0393682300205468,P20
Completed secondary education,Not P20,2014,BOL,3196586.54151133,9425185.28627065,0.339153708327378,Not P20
Completed secondary education,P20,2014,BOL,46142.862671893,1170951.64024549,0.0394062923574019,P20
Completed secondary education,Not P20,2015,BOL,3245794.1613681,9570990.69644518,0.339128337317645,Not P20
Completed secondary education,P20,2015,BOL,46368.2745139398,1186676.56679836,0.0390740626479554,P20
Completed secondary education,Not P20,2016,BOL,3294193.52869894,9718100.50808512,0.338975042083407,Not P20
Completed secondary education,P20,2016,BOL,47059.6908635679,1199978.74175129,0.0392171037920951,P20
Completed secondary education,Not P20,2017,BOL,3342281.74593533,9862848.27289658,0.338875916313144,Not P20
Completed secondary education,P20,2017,BOL,47746.6622323139,1214611.70615208,0.0393102272853738,P20
Completed secondary education,Not P20,2018,BOL,3392459.12098901,10010079.4580734,0.338904314915594,Not P20
Completed secondary education,P20,2018,BOL,46116.4113963186,1226016.01332796,0.0376148524121947,P20
Completed secondary education,Not P20,2000,CIV,2127796.01057389,26140733.7371603,0.0813977156099917,Not P20
Completed secondary education,P20,2000,CIV,26854.036021267,5998129.93842678,0.00447706806903727,P20
Completed secondary education,Not P20,2001,CIV,2179308.72193216,26618963.5841963,0.0818705324510085,Not P20
Completed secondary education,P20,2001,CIV,27504.1567092906,6297963.40181903,0.00436715092713093,P20
Completed secondary education,Not P20,2002,CIV,2228255.22461154,27140358.0463273,0.0821011727556438,Not P20
Completed secondary education,P20,2002,CIV,28121.8903357921,6515871.47112996,0.00431590623915658,P20
Completed secondary education,Not P20,2003,CIV,2274357.08969809,26722892.1202549,0.0851089425299972,Not P20
Completed secondary education,P20,2003,CIV,30216.9379612052,7652244.86418618,0.00394876777958658,P20
Completed secondary education,Not P20,2004,CIV,2316983.05666346,26156549.5482025,0.0885813724166336,Not P20
Completed secondary education,P20,2004,CIV,36008.2967020876,8942982.57263245,0.00402643037819186,P20
Completed secondary education,Not P20,2005,CIV,2361099.28429043,25487772.2513758,0.0926365498327528,Not P20
Completed secondary education,P20,2005,CIV,42627.5343675723,10361838.6684066,0.00411389674474901,P20
Completed secondary education,Not P20,2006,CIV,2392494.34355818,23890936.9789427,0.100142340405774,Not P20
Completed secondary education,P20,2006,CIV,44944.3795806564,10657122.3189948,0.0042173091605179,P20
Completed secondary education,Not P20,2007,CIV,2435045.30947965,22368168.447915,0.108862078500068,Not P20
Completed secondary education,P20,2007,CIV,45129.0621436414,10976797.0884847,0.00411131423673527,P20
Completed secondary education,Not P20,2008,CIV,2479451.6486751,20838041.6258906,0.118986788355124,Not P20
Completed secondary education,P20,2008,CIV,51350.6403344332,11312765.4611244,0.00453917660636529,P20
Completed secondary education,Not P20,2009,CIV,2518662.21985764,18702556.5709032,0.134669407912718,Not P20
Completed secondary education,P20,2009,CIV,62033.5845860277,12356116.3715473,0.00502047591012283,P20
Completed secondary education,Not P20,2010,CIV,2545873.36289147,16672418.1312765,0.152699706955859,Not P20
Completed secondary education,P20,2010,CIV,86917.7570928817,12850011.2301644,0.00676402187796139,P20
Completed secondary education,Not P20,2011,CIV,2559711.51644863,13950792.4648678,0.183481441853195,Not P20
Completed secondary education,P20,2011,CIV,129748.913162849,14468047.5145402,0.00896796288735247,P20
Completed secondary education,Not P20,2012,CIV,5211805.62275582,21307934.3391103,0.244594597477694,Not P20
Completed secondary education,P20,2012,CIV,171710.359514227,20713569.0837493,0.00828975242363911,P20
Completed secondary education,Not P20,2013,CIV,5284111.8859685,21164444.1387273,0.249669296832582,Not P20
Completed secondary education,P20,2013,CIV,194560.242456498,21912775.4661134,0.00887884981787779,P20
Completed secondary education,Not P20,2014,CIV,5307632.09571426,21466507.835814,0.247251771751118,Not P20
Completed secondary education,P20,2014,CIV,182027.189694112,22709603.0088255,0.00801542808226861,P20
Completed secondary education,Not P20,2015,CIV,5403675.23564449,21944416.9493663,0.246243736988443,Not P20
Completed secondary education,P20,2015,CIV,183719.527126919,23362143.262751,0.00786398426979279,P20
Completed secondary education,Not P20,2016,CIV,5808472.42803267,23927180.3002464,0.242756244369206,Not P20
Completed secondary education,P20,2016,CIV,182285.998359256,22530143.6242807,0.0080907606005142,P20
Completed secondary education,Not P20,2017,CIV,6035868.86723106,25392537.6558038,0.237702467907987,Not P20
Completed secondary education,P20,2017,CIV,209544.292722013,22248768.1828603,0.00941824243930228,P20
Completed secondary education,Not P20,2018,CIV,6219834.7736264,26682875.6790011,0.233102115695921,Not P20
Completed secondary education,P20,2018,CIV,206558.544816801,22164330.1857798,0.00931941290738055,P20
Completed secondary education,Not P20,2000,CMR,1432355.07983055,12262262.4968542,0.11681001611228,Not P20
Completed secondary education,P20,2000,CMR,18132.0616445057,3137943.6783642,0.00577832603227533,P20
Completed secondary education,Not P20,2001,CMR,1470667.52877257,12614640.233668,0.116584183260924,Not P20
Completed secondary education,P20,2001,CMR,18617.0556908499,3197488.67013427,0.00582239926750646,P20
Completed secondary education,Not P20,2002,CMR,1510247.34962941,12973149.3579793,0.116413317071734,Not P20
Completed secondary education,P20,2002,CMR,19118.0932909256,3264528.63637772,0.0058563104877949,P20
Completed secondary education,Not P20,2003,CMR,1547934.23241339,12825219.6583134,0.120694559130612,Not P20
Completed secondary education,P20,2003,CMR,22874.394802856,3852471.60087384,0.00593758946793209,P20
Completed secondary education,Not P20,2004,CMR,1589343.59316738,12604302.1389968,0.126095326471909,Not P20
Completed secondary education,P20,2004,CMR,24328.7920046413,4528484.99183831,0.00537239099798036,P20
Completed secondary education,Not P20,2005,CMR,1630170.26801731,12390866.8986004,0.131562245108245,Not P20
Completed secondary education,P20,2005,CMR,27827.3063910831,5212532.50688156,0.00533853867661172,P20
Completed secondary education,Not P20,2006,CMR,1674436.50898806,12367616.2196859,0.135388783031835,Not P20
Completed secondary education,P20,2006,CMR,29398.6410935755,5722452.86783288,0.0051374195249089,P20
Completed secondary education,Not P20,2007,CMR,1718404.32337296,12372156.7682183,0.138892866907992,Not P20
Completed secondary education,P20,2007,CMR,32796.4960963396,6220806.1770533,0.00527206525374735,P20
Completed secondary education,Not P20,2008,CMR,1760347.46605654,12363362.262555,0.142384201697957,Not P20
Completed secondary education,P20,2008,CMR,39694.0109574602,6748154.88041656,0.00588220212204287,P20
Completed secondary education,Not P20,2009,CMR,1803804.04649279,12279768.8674298,0.146892345121992,Not P20
Completed secondary education,P20,2009,CMR,46468.2756234029,7365062.46276198,0.00630928466097174,P20
Completed secondary education,Not P20,2010,CMR,1843509.80714974,12041731.3097652,0.153093418191017,Not P20
Completed secondary education,P20,2010,CMR,58308.7510664426,8150380.06228148,0.00715411436287311,P20
Completed secondary education,Not P20,2011,CMR,1886430.84570636,12022688.9311706,0.156905901542168,Not P20
Completed secondary education,P20,2011,CMR,68226.5266569195,8730426.12622536,0.00781479914846008,P20
Completed secondary education,Not P20,2012,CMR,1940505.42723224,12408405.1542392,0.156386369006438,Not P20
Completed secondary education,P20,2012,CMR,68274.5487294714,8919343.92115139,0.00765466040249493,P20
Completed secondary education,Not P20,2013,CMR,1993976.55061023,12730540.7783748,0.156629367544023,Not P20
Completed secondary education,P20,2013,CMR,70155.8713825587,9184899.87786949,0.00763817486476858,P20
Completed secondary education,Not P20,2014,CMR,2054894.31241437,13245620.3935165,0.15513764182916,Not P20
Completed secondary education,P20,2014,CMR,65761.869734214,9269947.99589234,0.00709409262741864,P20
Completed secondary education,Not P20,2015,CMR,2111511.77544102,13792309.2997143,0.153093418191017,Not P20
Completed secondary education,P20,2015,CMR,66785.4404736846,9335249.21271502,0.00715411436287313,P20
Completed secondary education,Not P20,2016,CMR,2167657.90998518,14022374.9342235,0.15458564759203,Not P20
Completed secondary education,P20,2016,CMR,69370.5930487966,9728749.20985494,0.00713047397485857,P20
Completed secondary education,Not P20,2017,CMR,2218755.10631943,14273940.5290106,0.155440966130551,Not P20
Completed secondary education,P20,2017,CMR,78064.4575888838,10112001.1453793,0.00771998108648904,P20
Completed secondary education,Not P20,2018,CMR,2275318.30412035,14501164.5945571,0.156905901542168,Not P20
Completed secondary education,P20,2018,CMR,82291.4157083328,10530202.2668809,0.00781479914846007,P20
Completed secondary education,Not P20,2000,COD,8255638.71619487,11375953.0890227,0.725709630796668,Not P20
Completed secondary education,P20,2000,COD,23990453.542009,81540523.5756956,0.294215102994013,P20
Completed secondary education,Not P20,2001,COD,7264509.62990909,9863161.18433026,0.736529546069907,Not P20
Completed secondary education,P20,2001,COD,25688650.1335176,85664046.9044844,0.29987668177947,P20
Completed secondary education,Not P20,2002,COD,6773064.2613284,8964609.76107436,0.75553364193699,Not P20
Completed secondary education,P20,2002,COD,26993733.6084058,89419700.8911647,0.301876804992456,P20
Completed secondary education,Not P20,2003,COD,6871226.62289962,9090958.63984629,0.755830808951496,Not P20
Completed secondary education,P20,2003,COD,27944515.9368286,92356873.9348744,0.302571045838274,P20
Completed secondary education,Not P20,2004,COD,6935917.74963787,9186121.97782834,0.755043071099908,Not P20
Completed secondary education,P20,2004,COD,28967442.1201666,95518387.8352757,0.303265609655408,P20
Completed secondary education,Not P20,2005,COD,7012268.29879127,9189102.39562214,0.763106993141359,Not P20
Completed secondary education,P20,2005,COD,30031780.5079449,98896385.3855259,0.303669142111439,P20
Completed secondary education,Not P20,2006,COD,7763013.99574475,10330750.7887892,0.751447223387586,Not P20
Completed secondary education,P20,2006,COD,30521815.1748797,101250762.31462,0.301447756808369,P20
Completed secondary education,Not P20,2007,COD,9036578.29383278,12647786.4917223,0.714479035501355,Not P20
Completed secondary education,P20,2007,COD,30369257.1593407,102650863.45432,0.295849992268747,P20
Completed secondary education,Not P20,2008,COD,4955672.93760535,7448394.35191582,0.665334393355621,Not P20
Completed secondary education,P20,2008,COD,15409030.0364766,67794038.6666603,0.227291814140797,P20
Completed secondary education,Not P20,2009,COD,5237036.92194544,7931739.62380341,0.660263343268219,Not P20
Completed secondary education,P20,2009,COD,15665605.2735886,69019432.8564457,0.226973833676258,P20
Completed secondary education,Not P20,2010,COD,5469811.38337775,8373703.5649043,0.653212923168514,Not P20
Completed secondary education,P20,2010,COD,16066834.3626193,70411603.5588194,0.228184468902169,P20
Completed secondary education,Not P20,2011,COD,5923112.29416539,9315500.21994064,0.635834056606692,Not P20
Completed secondary education,P20,2011,COD,16219310.1228844,71411990.0763304,0.227123065826173,P20
Completed secondary education,Not P20,2012,COD,6632052.82195856,11084517.3292923,0.598316789530607,Not P20
Completed secondary education,P20,2012,COD,16108254.7777676,71853287.4067383,0.224182572003754,P20
Completed secondary education,Not P20,2013,COD,6873147.98498592,11797305.0548473,0.582603226163236,Not P20
Completed secondary education,P20,2013,COD,16580467.2221653,73586564.3101275,0.22531921931139,P20
Completed secondary education,Not P20,2014,COD,13570776.3123023,25325097.0971135,0.535862755442271,Not P20
Completed secondary education,P20,2014,COD,31885228.2978481,120042234.058508,0.265616751870074,P20
Completed secondary education,Not P20,2015,COD,14438322.4964257,27336457.6384076,0.528170938876146,Not P20
Completed secondary education,P20,2015,COD,32045470.9574155,122813861.284898,0.260927151236438,P20
Completed secondary education,Not P20,2016,COD,14492891.8581225,27008302.5833305,0.536608763672081,Not P20
Completed secondary education,P20,2016,COD,33630967.5937925,128167671.958675,0.262398209157111,P20
Completed secondary education,Not P20,2017,COD,14777284.3939243,26938207.8190137,0.548562268626278,Not P20
Completed secondary education,P20,2017,COD,35057035.5978219,133451051.761673,0.26269583592664,P20
