handwashing,p20,sex,povcal_year,iso3,value,total,percentage,demographic
no soap and water,Not P20,Female,2017,TCD,354077.614087543,544532.828807997,0.650241078876056,Not P20 Female
no soap and water,P20,Female,2017,TCD,461718.350092875,499882.295097555,0.923654137426028,P20 Female
no soap and water,Not P20,Male,2018,TCD,290103.04111785,446788.061243717,0.649307952209589,Not P20 Male
no soap and water,P20,Male,2018,TCD,552095.850659534,598705.687319143,0.922148999672416,P20 Male
no soap and water,Not P20,Female,2018,TCD,323921.662469652,509095.41171028,0.636269066699017,Not P20 Female
no soap and water,P20,Female,2018,TCD,516917.231505068,567380.687944705,0.911058910689335,P20 Female
no soap and water,Not P20,Male,2000,TJK,939531.709647254,3953386.20762822,0.237652397287771,Not P20 Male
no soap and water,P20,Male,2000,TJK,632932.676224251,1816771.67505897,0.348383170495933,P20 Male
no soap and water,Not P20,Female,2000,TJK,1015997.2905366,3842180.23893995,0.264432490761264,Not P20 Female
no soap and water,P20,Female,2000,TJK,666693.974111955,1695486.36659989,0.39321694780061,P20 Female
no soap and water,Not P20,Male,2001,TJK,1057847.72026507,4183718.75165718,0.252848669582786,Not P20 Male
no soap and water,P20,Male,2001,TJK,571582.085681281,1606271.50695027,0.35584400470784,P20 Male
no soap and water,Not P20,Female,2001,TJK,1078613.46493198,4078102.39134171,0.264489059230588,Not P20 Female
no soap and water,P20,Female,2001,TJK,670169.231269421,1602044.57321989,0.418321214323315,P20 Female
no soap and water,Not P20,Male,2002,TJK,1098295.4066279,4447256.07591191,0.246960235228347,Not P20 Male
no soap and water,P20,Male,2002,TJK,516385.603112303,1439747.85292999,0.358663916088794,P20 Male
no soap and water,Not P20,Female,2002,TJK,1117713.78557263,4286809.65446897,0.260733243522353,Not P20 Female
no soap and water,P20,Female,2002,TJK,641013.74494312,1479590.11881279,0.433237378915089,P20 Female
no soap and water,Not P20,Male,2003,TJK,1188225.17020814,4717265.077431,0.25188857329494,Not P20 Male
no soap and water,P20,Male,2003,TJK,471136.337105943,1278358.78817243,0.368547814169988,P20 Male
no soap and water,Not P20,Female,2003,TJK,1185319.17386421,4535970.27956615,0.261315463023179,Not P20 Female
no soap and water,P20,Female,2003,TJK,610700.916471354,1321055.06139726,0.462282711990388,P20 Female
no soap and water,Not P20,Male,2004,TJK,1248807.51628297,4958070.8332028,0.251873673913664,Not P20 Male
no soap and water,P20,Male,2004,TJK,466697.333342873,1173467.43864388,0.3977079533474,P20 Male
no soap and water,Not P20,Female,2004,TJK,1280241.54607832,4723585.53536054,0.271031727168798,Not P20 Female
no soap and water,P20,Female,2004,TJK,570763.513552609,1154659.36566686,0.494313327829779,P20 Female
no soap and water,Not P20,Male,2005,TJK,1368837.07815407,5265172.51066372,0.25997953065768,Not P20 Male
no soap and water,P20,Male,2005,TJK,369945.162522993,969277.171736796,0.381671180659406,P20 Male
no soap and water,Not P20,Female,2005,TJK,1370537.39638893,4959438.59343358,0.27634930256089,Not P20 Female
no soap and water,P20,Female,2005,TJK,533073.233855319,1034706.63864331,0.515192629433863,P20 Female
no soap and water,Not P20,Male,2006,TJK,1431338.59044392,5427644.97646325,0.263712640869264,Not P20 Male
no soap and water,P20,Male,2006,TJK,326745.208219092,874252.377088588,0.373742430426338,P20 Male
no soap and water,Not P20,Female,2006,TJK,1438529.71986313,5189082.56393553,0.277222361012524,Not P20 Female
no soap and water,P20,Female,2006,TJK,510130.313177177,975803.035292763,0.522780002446013,P20 Female
no soap and water,Not P20,Male,2007,TJK,1476279.12596451,5601232.52743472,0.263563263751992,Not P20 Male
no soap and water,P20,Male,2007,TJK,350439.932946002,867089.615197112,0.404156533308657,P20 Male
no soap and water,Not P20,Female,2007,TJK,1492859.07334633,5363942.4467066,0.278313775395358,Not P20 Female
no soap and water,P20,Female,2007,TJK,479620.325288547,897503.538270257,0.534393798839959,P20 Female
no soap and water,Not P20,Male,2008,TJK,1544283.54394879,5825278.31905656,0.265100388233278,Not P20 Male
no soap and water,P20,Male,2008,TJK,336186.124933211,764389.34030084,0.439810064333051,P20 Male
no soap and water,Not P20,Female,2008,TJK,1561460.25096045,5547681.46827832,0.28146177099188,Not P20 Female
no soap and water,P20,Female,2008,TJK,454583.333464006,844103.149475562,0.53854002765709,P20 Female
no soap and water,Not P20,Male,2009,TJK,1590232.89291737,5994913.35469672,0.265263699211182,Not P20 Male
no soap and water,P20,Male,2009,TJK,273423.915030496,709928.541269384,0.385142868804234,P20 Male
no soap and water,Not P20,Female,2009,TJK,1606740.59482026,5694559.15763826,0.282153640052207,Not P20 Female
no soap and water,P20,Female,2009,TJK,438677.030256292,852065.288368405,0.514839691564366,P20 Female
no soap and water,Not P20,Male,2010,TJK,1634403.39655403,6167159.40980736,0.265017212617353,Not P20 Male
no soap and water,P20,Male,2010,TJK,294714.425274719,695522.847626595,0.423730760650644,P20 Male
no soap and water,Not P20,Female,2010,TJK,1654993.00385181,5836820.32062487,0.283543592733832,Not P20 Female
no soap and water,P20,Female,2010,TJK,427253.297539493,842322.115048618,0.507232672520812,P20 Female
no soap and water,Not P20,Male,2011,TJK,1619719.69761035,6146314.2199814,0.263526991891289,Not P20 Male
no soap and water,P20,Male,2011,TJK,406197.223837554,893335.412535634,0.454697326600552,P20 Male
no soap and water,Not P20,Female,2011,TJK,1643767.6891309,5859315.99939655,0.28053917714972,Not P20 Female
no soap and water,P20,Female,2011,TJK,501625.755484971,965690.157466832,0.519447932244458,P20 Female
no soap and water,Not P20,Male,2012,TJK,1625816.99588753,6205417.21822629,0.261999626892492,Not P20 Male
no soap and water,P20,Male,2012,TJK,445106.9395809,998676.596929914,0.445696776062669,P20 Male
no soap and water,Not P20,Female,2012,TJK,1649627.39836483,5925144.33726799,0.278411344005411,Not P20 Female
no soap and water,P20,Female,2012,TJK,537505.404183792,1057314.31171455,0.508368607355904,P20 Female
no soap and water,Not P20,Male,2013,TJK,987257.050873565,4333677.59660796,0.227810451715722,Not P20 Male
no soap and water,P20,Male,2013,TJK,271076.552073275,654050.434322981,0.414458179137013,P20 Male
no soap and water,Not P20,Female,2013,TJK,1056648.35140659,4208199.7132961,0.251092729289449,Not P20 Female
no soap and water,P20,Female,2013,TJK,306968.297589923,628055.605306244,0.48875974515066,P20 Female
no soap and water,Not P20,Male,2014,TJK,990354.278031939,4429172.56159959,0.223598034228379,Not P20 Male
no soap and water,P20,Male,2014,TJK,301418.982075526,718110.850514207,0.4197387936134,P20 Male
no soap and water,Not P20,Female,2014,TJK,1073280.80395154,4324162.26525381,0.248205487702378,Not P20 Female
no soap and water,P20,Female,2014,TJK,328165.135232532,684419.138098822,0.479479776302147,P20 Female
no soap and water,Not P20,Male,2015,TJK,1003030.71716473,4545025.89115698,0.220687569484759,Not P20 Male
no soap and water,P20,Male,2015,TJK,330427.43842592,774907.245493847,0.426409019076005,P20 Male
no soap and water,Not P20,Female,2015,TJK,1099849.56694255,4460461.08649058,0.246577550081911,Not P20 Female
no soap and water,P20,Female,2015,TJK,340828.083368053,724582.697101444,0.470378446423675,P20 Female
no soap and water,Not P20,Male,2016,TJK,1044915.75246716,4720335.83513528,0.221364705597735,Not P20 Male
no soap and water,P20,Male,2016,TJK,325916.024167172,754114.033450766,0.432184006277944,P20 Male
no soap and water,Not P20,Female,2016,TJK,1152733.47765951,4660107.88502666,0.247361972318999,Not P20 Female
no soap and water,P20,Female,2016,TJK,337432.269771567,700267.992845849,0.481861620435145,P20 Female
no soap and water,Not P20,Male,2017,TJK,1658090.56916263,6757101.70415832,0.245384876794475,Not P20 Male
no soap and water,P20,Male,2017,TJK,572284.52921213,1293419.0371966,0.442458718137101,P20 Male
no soap and water,Not P20,Female,2017,TJK,1845519.65744508,6857532.48627681,0.269122991562681,Not P20 Female
no soap and water,P20,Female,2017,TJK,537166.348779275,1103595.08130853,0.48674224620715,P20 Female
no soap and water,Not P20,Male,2018,TJK,1724168.12482499,7005569.92645855,0.246113898358672,Not P20 Male
no soap and water,P20,Male,2018,TJK,520838.326084587,1199902.83387215,0.434067085585432,P20 Male
no soap and water,Not P20,Female,2018,TJK,1929018.94627458,7116529.85394396,0.271061737372678,Not P20 Female
no soap and water,P20,Female,2018,TJK,491395.643414695,1048529.13722812,0.468652349245859,P20 Female
no soap and water,Not P20,Male,2000,TLS,206822.540068006,316543.130317242,0.653378703435222,Not P20 Male
no soap and water,P20,Male,2000,TLS,115621.915789816,130865.784421604,0.883515246562252,P20 Male
no soap and water,Not P20,Female,2000,TLS,192262.22430279,287579.486555781,0.668553333220788,Not P20 Female
no soap and water,P20,Female,2000,TLS,107265.056495982,126175.945328913,0.850122867844307,P20 Female
no soap and water,Not P20,Male,2001,TLS,202472.942413053,312339.500892971,0.648246353196402,Not P20 Male
no soap and water,P20,Male,2001,TLS,126113.990396193,143592.428885267,0.878277436876287,P20 Male
no soap and water,Not P20,Female,2001,TLS,185506.617257258,279909.905859592,0.662736878452281,Not P20 Female
no soap and water,P20,Female,2001,TLS,119726.57469987,141727.451602383,0.844766298597983,P20 Female
no soap and water,Not P20,Male,2002,TLS,197165.180215891,307763.5477408,0.640638508566794,Not P20 Male
no soap and water,P20,Male,2002,TLS,139552.823731253,159450.677785998,0.875209975077995,P20 Male
no soap and water,Not P20,Female,2002,TLS,180478.405706286,275297.601471631,0.655575656095515,Not P20 Female
no soap and water,P20,Female,2002,TLS,132307.955746148,156773.412979098,0.843943837363469,P20 Female
no soap and water,Not P20,Male,2003,TLS,190850.848743364,301732.444725792,0.632516827670968,Not P20 Male
no soap and water,P20,Male,2003,TLS,155271.810423065,178531.242526,0.869717861289474,P20 Male
no soap and water,Not P20,Female,2003,TLS,175072.154296453,270254.268514859,0.647805325179635,Not P20 Female
no soap and water,P20,Female,2003,TLS,146450.442974296,173884.645108239,0.842227574971524,P20 Female
no soap and water,Not P20,Male,2004,TLS,182519.529044801,293989.885618246,0.620836083054257,Not P20 Male
no soap and water,P20,Male,2004,TLS,172827.082839028,199072.528979982,0.868161386830055,P20 Male
no soap and water,Not P20,Female,2004,TLS,169692.645540546,265788.307489131,0.638450378587425,Not P20 Female
no soap and water,P20,Female,2004,TLS,160398.328160522,190186.630822681,0.843373308979159,P20 Female
no soap and water,Not P20,Male,2005,TLS,175872.788928856,288302.774842005,0.61002808254356,Not P20 Male
no soap and water,P20,Male,2005,TLS,188184.729009194,216846.487439006,0.867824658963526,P20 Male
no soap and water,Not P20,Female,2005,TLS,161929.823207478,258046.001349436,0.627523086429071,Not P20 Female
no soap and water,P20,Female,2005,TLS,176252.944153906,209106.628596064,0.842885495009237,P20 Female
no soap and water,Not P20,Male,2006,TLS,164421.502902155,274354.774626053,0.599302502120702,Not P20 Male
no soap and water,P20,Male,2006,TLS,207627.810224326,241883.530580377,0.85837927752312,P20 Male
no soap and water,Not P20,Female,2006,TLS,150901.112871287,243360.493985244,0.620072347816801,Not P20 Female
no soap and water,P20,Female,2006,TLS,194705.446830156,234047.076337279,0.831907195241232,P20 Female
no soap and water,Not P20,Male,2007,TLS,149642.147802419,253941.03928079,0.589279102843062,Not P20 Male
no soap and water,P20,Male,2007,TLS,229117.682205463,271608.466725347,0.843558689343617,P20 Male
no soap and water,Not P20,Female,2007,TLS,138009.561670253,227406.677327356,0.606884385684004,Not P20 Female
no soap and water,P20,Female,2007,TLS,213830.57667621,258611.718084552,0.826840246296569,P20 Female
no soap and water,Not P20,Male,2008,TLS,137970.287602044,236297.370138639,0.583884143615712,Not P20 Male
no soap and water,P20,Male,2008,TLS,248163.686693368,299484.155159114,0.828637116249173,P20 Male
no soap and water,Not P20,Female,2008,TLS,127340.365493728,213271.109695702,0.597082116163878,Not P20 Female
no soap and water,P20,Female,2008,TLS,231349.812748089,282209.666597745,0.819779901720549,P20 Female
no soap and water,Not P20,Male,2009,TLS,151676.583065209,257705.571707494,0.588565400663389,Not P20 Male
no soap and water,P20,Male,2009,TLS,240771.746938974,286837.4595911,0.839401336499792,P20 Male
no soap and water,Not P20,Female,2009,TLS,140220.798438519,231848.189295121,0.604795745288443,Not P20 Female
no soap and water,P20,Female,2009,TLS,224334.953737303,271735.064575139,0.825564982156623,P20 Female
no soap and water,Not P20,Male,2010,TLS,166694.288873044,280501.907079423,0.59427149928733,Not P20 Male
no soap and water,P20,Male,2010,TLS,232755.060399954,273755.412606587,0.850229985167255,P20 Male
no soap and water,Not P20,Female,2010,TLS,151531.635761221,248120.492148752,0.610717939695103,Not P20 Female
no soap and water,P20,Female,2010,TLS,219527.550498556,264446.354704974,0.830140202701864,P20 Female
no soap and water,Not P20,Male,2011,TLS,131728.191898493,227252.105540421,0.579656639859216,Not P20 Male
no soap and water,P20,Male,2011,TLS,247567.137908522,299040.435055458,0.827871782164208,P20 Male
no soap and water,Not P20,Female,2011,TLS,122010.813610139,205268.428623043,0.59439639319401,Not P20 Female
no soap and water,P20,Female,2011,TLS,230326.76482496,281437.111339311,0.818395142448966,P20 Female
no soap and water,Not P20,Male,2012,TLS,129119.417806405,224429.875975089,0.575321878361401,Not P20 Male
no soap and water,P20,Male,2012,TLS,256937.220420906,311244.34139514,0.825516117880876,P20 Male
no soap and water,Not P20,Female,2012,TLS,121305.41050361,204957.863898018,0.591855360885144,Not P20 Female
no soap and water,P20,Female,2012,TLS,237312.92819572,290423.676022538,0.817126659388828,P20 Female
no soap and water,Not P20,Male,2013,TLS,127567.825216107,222913.283952374,0.572275563637391,Not P20 Male
no soap and water,P20,Male,2013,TLS,265406.18045768,322359.150431213,0.823324481723728,P20 Male
no soap and water,Not P20,Female,2013,TLS,120069.099283318,204475.169853357,0.587206257705656,Not P20 Female
no soap and water,P20,Female,2013,TLS,244974.967084414,299782.622405629,0.817175342315021,P20 Female
no soap and water,Not P20,Male,2014,TLS,123740.831174125,219038.02960398,0.564928525872188,Not P20 Male
no soap and water,P20,Male,2014,TLS,276400.986016535,336180.126324999,0.822181218854464,P20 Male
no soap and water,Not P20,Female,2014,TLS,116396.737386315,200093.047237275,0.581713052969247,Not P20 Female
no soap and water,P20,Female,2014,TLS,255305.700846475,313362.363079502,0.814729945030771,P20 Female
no soap and water,Not P20,Male,2015,TLS,119981.376764112,215500.969304776,0.556755624585735,Not P20 Male
no soap and water,P20,Male,2015,TLS,287646.844060189,350104.971757966,0.82160171166905,P20 Male
no soap and water,Not P20,Female,2015,TLS,112210.48747682,195182.49078493,0.574900376696515,Not P20 Female
no soap and water,P20,Female,2015,TLS,266446.271360989,327879.349763247,0.812635109693193,P20 Female
no soap and water,Not P20,Male,2016,TLS,122450.019813678,220177.962650679,0.556141124840679,Not P20 Male
no soap and water,P20,Male,2016,TLS,293010.455979575,356295.650756728,0.822380108646449,P20 Male
no soap and water,Not P20,Female,2016,TLS,114801.216954712,199964.597683891,0.574107708486444,Not P20 Female
no soap and water,P20,Female,2016,TLS,271131.133045401,333147.463850994,0.813847207213526,P20 Female
no soap and water,Not P20,Male,2017,TLS,125251.425123176,225006.157501814,0.556657766675411,Not P20 Male
no soap and water,P20,Male,2017,TLS,298377.61624785,362801.777193275,0.822426005065834,P20 Male
no soap and water,Not P20,Female,2017,TLS,117824.911845913,204830.152210897,0.575232262311647,Not P20 Female
no soap and water,P20,Female,2017,TLS,275695.437237724,338763.678562409,0.813828207344059,P20 Female
no soap and water,Not P20,Male,2018,TLS,128572.602447525,230310.055422891,0.558258744766667,Not P20 Male
no soap and water,P20,Male,2018,TLS,303476.470792368,369181.123477759,0.822025969078699,P20 Male
no soap and water,Not P20,Female,2018,TLS,120495.502393135,209318.305716431,0.575656782528963,Not P20 Female
no soap and water,P20,Female,2018,TLS,280846.439538832,345079.97171147,0.813858996643405,P20 Female
